word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,greece,1,has,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,has,2,yummy,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,yummy,3,gyros,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,gyros,4,and,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,and,5,beautiful,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,beautiful,6,islands,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,islands,7,want,!,!,region_break,1,hard_punctuation_with_lull,0.380000,0.380000,0.380000,0.380000,0,1
7,want,8,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,a,9,chip,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,chip,10,to,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,to,11,snack,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
11,snack,12,on,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
