ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,09_Oh,not,0,0,0.125312,0.488559,0.42,0.557118,0.82,0.0885592,0.09,1.22047
1,1,22_MBP,many,1,0,0.244575,0.634116,0.592347,0.675884,1,0.0741157,0.09,1.22047
2,2,07_Aa,many,1,0,0.323003,0.729835,0.681105,0.778565,0.86,0.0898348,0.09,1.22047
3,3,03_Ee,many,1,0,0.381468,0.801189,0.713689,0.888689,0.86,0.081189,0.09,1.22047
4,4,03_Ee,many,1,0,0.4656,0.90387,0.848178,0.959561,0.86,0.0638695,0.09,1.22047
5,5,06_Eh,customers,2,0,0.571252,1.03281,0.97111,1.09452,0.74,0.0728135,0.09,1.22047
6,6,14_ChJjSh,customers,2,0,0.711256,1.17281,1.1206,1.22502,0.661,0.0528136,0.09,1.22047
7,7,06_Eh,customers,2,0,0.726812,1.22267,1.13517,1.31017,0.74,0.0626699,0.09,1.22047
8,8,22_MBP,customers,2,0,0.738911,1.23744,1.18048,1.29439,1,0.0774364,0.09,1.22047
9,9,04_Ih,stick,3,0,1.01546,1.57496,1.5064,1.64352,0.380433,0.0549591,0.09,1.22047
10,10,07_Aa,around,4,0,1.12997,1.71471,1.66598,1.76344,0.86,0.0747147,0.09,1.22047
11,11,09_Oh,around,4,0,1.27162,1.85471,1.76721,1.94221,0.82,0.0547148,0.09,1.22047
12,12,09_Oh,long,5,0,1.51671,2.18672,2.11816,2.25528,0.82,0.0667186,0.09,1.22047
13,13,06_Eh,enough,6,0,1.63122,2.32647,2.27774,2.3752,0.74,0.0864739,0.09,1.22047
14,14,09_Oh,enough,6,0,1.77287,2.46647,2.37897,2.55397,0.82,0.0664742,0.09,1.22047
15,15,11_Oo,to,7,0,1.9891,2.76325,2.72718,2.79932,0.94,0.0832493,0.09,1.22047
16,16,22_MBP,be,8,0,2.06981,2.86176,2.83012,2.8934,1,0.0617638,0.09,1.22047
17,17,06_Eh,be,8,0,2.17352,2.98833,2.91977,3.05689,0.74,0.0683348,0.09,1.22047
18,18,22_MBP,my,9,0,2.28587,3.12545,3.09381,3.15709,1,0.0854526,0.09,1.22047
19,19,03_Ee,my,9,0,2.38958,3.25202,3.18346,3.32058,0.86,0.0520236,0.09,1.22047
20,20,20_FV,favorite,10,0,2.52699,3.41973,3.36277,3.47669,1,0.0597303,0.09,1.22047
21,21,07_Aa,favorite,10,0,2.70588,3.55973,3.47223,3.64723,0.94,0.0797305,0.09,1.22047
22,22,12_Ww-Oo-,what,11,1,3.30983,3.62973,3.60223,3.65723,1,0.0897303,0.09,1
23,23,07_Aa,what,11,1,3.37828,3.65368,3.62257,3.6848,0.86,0.0819149,0.09,1
24,24,07_Aa,can,12,1,3.53384,3.94924,3.92175,3.97674,0.86,0.0692475,0.09,1
25,25,05_Ay,i,13,1,3.68629,4.19228,4.15494,4.22961,0.84,0.0722775,0.09,1
26,26,06_Eh,get,14,1,3.84496,4.42657,4.39907,4.45407,0.74,0.0665717,0.09,1
27,27,20_FV,for,15,1,3.92896,4.51057,4.48307,4.53807,1,0.0705743,0.09,1
28,28,10_Or,for,15,1,4.00052,4.58213,4.55463,4.60963,0.22,0.0621314,0.09,1
29,29,11_Oo,you,16,1,4.18684,4.7492,4.67142,4.82698,1,-0.597671,0.15,1
