EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,09_Oh,OOO,not,0,0,0.017363,0.0455779,0.125312,0.82,SimpleBudgetV1
1,22_MBP,MBP,many,1,0,0.0528269,0.0700163,0.244575,1,SimpleBudgetV1
2,07_Aa,AAA,many,1,0,0.0710906,0.0911449,0.323003,0.86,SimpleBudgetV1
3,03_Ee,EEE,many,1,0,0.0771785,0.114422,0.381468,0.86,SimpleBudgetV1
4,03_Ee,EEE,many,1,0,0.105469,0.128388,0.4656,0.86,SimpleBudgetV1
5,06_Eh,EEE,customers,2,0,0.130765,0.156158,0.571252,0.74,SimpleBudgetV1
6,14_ChJjSh,FVS,customers,2,0,0.167878,0.189365,0.711256,0.661,SimpleBudgetV1
7,06_Eh,EEE,customers,2,0,0.157135,0.207922,0.726812,0.74,SimpleBudgetV1
8,22_MBP,MBP,customers,2,0,0.173847,0.197287,0.738911,1,SimpleBudgetV1
9,04_Ih,EEE,stick,3,0,0.240912,0.269126,1.01546,0.380433,SimpleBudgetV1
10,07_Aa,AAA,around,4,0,0.273749,0.293804,1.12997,0.86,SimpleBudgetV1
11,09_Oh,OOO,around,4,0,0.300727,0.337971,1.27162,0.82,SimpleBudgetV1
12,09_Oh,OOO,long,5,0,0.366793,0.395008,1.51671,0.82,SimpleBudgetV1
13,06_Eh,EEE,enough,6,0,0.399631,0.419685,1.63122,0.74,SimpleBudgetV1
14,09_Oh,OOO,enough,6,0,0.426609,0.463852,1.77287,0.82,SimpleBudgetV1
15,11_Oo,OOO,to,7,0,0.492111,0.506956,1.9891,0.94,SimpleBudgetV1
16,22_MBP,MBP,be,8,0,0.513294,0.526316,2.06981,1,SimpleBudgetV1
17,06_Eh,EEE,be,8,0,0.531742,0.559957,2.17352,0.74,SimpleBudgetV1
18,22_MBP,MBP,my,9,0,0.567553,0.580575,2.28587,1,SimpleBudgetV1
19,03_Ee,EEE,my,9,0,0.586001,0.614216,2.38958,0.86,SimpleBudgetV1
20,20_FV,FVS,favorite,10,0,0.622897,0.646337,2.52699,1,SimpleBudgetV1
21,07_Aa,AAA,favorite,10,0,0.654151,0.704938,2.70588,0.94,SimpleBudgetV1
22,12_Ww-Oo-,WUH,what,11,1,0.749235,0.762518,3.00983,1,SimpleBudgetV1
23,07_Aa,AAA,what,11,1,0.765252,0.780879,3.07828,0.86,SimpleBudgetV1
24,07_Aa,AAA,can,12,1,0.805491,0.818774,3.23384,0.86,SimpleBudgetV1
25,05_Ay,EEE,i,13,1,0.841042,0.859794,3.38629,0.84,SimpleBudgetV1
26,06_Eh,EEE,get,14,1,0.883625,0.896907,3.54496,0.74,SimpleBudgetV1
27,20_FV,FVS,for,15,1,0.906362,0.916362,3.62896,1,SimpleBudgetV1
28,10_Or,OOO,for,15,1,0.922691,0.935974,3.70052,0.22,SimpleBudgetV1
29,11_Oo,OOO,you,16,1,0.956593,0.995659,3.88684,1,SimpleBudgetV1
