word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,a,1,b,",",",",region_break,1,comma_with_lull,0.160000,0.160000,0.160000,0.160000,0,1
1,b,2,c,",",",",soft_pause,0,none,0.030000,0.030000,0.030000,0.030000,1,1
2,c,3,d,",",",",region_break,1,comma_with_lull,0.140000,0.140000,0.140000,0.140000,1,2
3,d,4,e,",",",",none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
4,e,5,though,.,.,region_break,1,hard_punctuation_with_lull,0.310000,0.310000,0.310000,0.310000,2,3
5,though,6,we're,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
6,we're,7,more,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
7,more,8,about,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
8,about,9,sandwiches,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
9,sandwiches,10,around,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
10,around,11,here,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
