word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,she,1,described,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,described,2,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,the,3,room,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,room,4,as,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,as,5,bright,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,bright,6,quiet,",",",",region_break,1,comma_with_lull,0.150000,0.150000,0.150000,0.150000,0,1
6,quiet,7,spacious,",",",",soft_pause,0,none,0.030000,0.030000,0.030000,0.030000,1,1
7,spacious,8,comfortable,",",",",none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,comfortable,9,clean,",",",",soft_pause,0,none,0.030000,0.030000,0.000000,0.030000,1,1
9,clean,10,modern,",",",",region_break,1,comma_with_lull,0.230000,0.230000,0.230000,0.230000,1,2
10,modern,11,and,",",",",none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
11,and,12,surprisingly,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
12,surprisingly,13,warm,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
