ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,12_Ww-Oo-,we've,0,0,0.0298578,0.579858,0.55,0.609716,1,0.0998579,0.12,1
1,1,06_Eh,we've,0,0,0.11545,0.66545,0.613697,0.717204,0.74,0.10545,0.12,1
2,2,20_FV,we've,0,0,0.139336,0.689336,0.661836,0.716836,1,0.0893365,0.12,1
3,3,07_Aa,got,1,0,0.27931,0.82931,0.794914,0.863706,0.86,0.10931,0.12,1
4,4,04_Ih,dijon,2,0,0.421194,0.971194,0.934409,1.00798,0.68,0.0911939,0.12,1
5,5,04_Ih,dijon,2,0,0.494764,1.04476,0.976449,1.11308,0.22,0.0847634,0.12,1
6,6,09_Oh,dijon,2,0,0.526293,1.07629,1.03425,1.11833,0.82,0.116293,0.12,1
7,7,07_Aa,and,3,0,0.688242,1.34646,1.31827,1.37466,0.86,0.106461,0.12,1.15724
8,8,12_Ww-Oo-,whole,4,0,0.78522,1.50133,1.4504,1.55227,1,0.101335,0.12,1.21155
9,9,06_Eh,whole,4,0,0.90083,1.64133,1.55857,1.7241,0.74,0.0813353,0.12,1.21155
10,10,05_Ay,grain,5,0,1.12663,2.00714,1.93775,2.07653,0.84,0.100609,0.12,1.34082
11,11,12_Ww-Oo-,which,6,1,1.64758,2.41066,2.38,2.44131,1,0.0906563,0.12,1.0267
12,12,14_ChJjSh,which,6,1,1.76303,2.53087,2.50337,2.55837,0.752101,0.0908725,0.12,1.03829
13,13,11_Oo,do,7,1,1.90189,2.67505,2.64755,2.70255,0.94,0.115048,0.12,1.03829
14,14,11_Oo,you,8,1,2.07355,2.87073,2.79359,2.94788,0.94,-0.636141,0.15,1.07657
15,15,22_MBP,prefer,9,1,2.18741,2.99331,2.95937,3.02725,1,-0.513565,0.15,1.07657
16,16,06_Eh,prefer,9,1,2.31353,3.12909,3.05554,3.20263,0.74,-0.377788,0.15,1.07657
17,17,20_FV,prefer,9,1,2.31441,3.13909,3.10514,3.17303,1,-0.367788,0.15,1.07657
