EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,12_Ww-Oo-,WUH,we've,0,0,0,0.0281162,0.0298578,1,SimpleBudgetV1
1,06_Eh,EEE,we've,0,0,0.0299906,0.0787254,0.11545,0.74,SimpleBudgetV1
2,20_FV,FVS,we've,0,0,0.054358,0.076851,0.139336,1,SimpleBudgetV1
3,07_Aa,AAA,got,1,0,0.115314,0.147704,0.27931,0.86,SimpleBudgetV1
4,04_Ih,EEE,dijon,2,0,0.180993,0.215633,0.421194,0.68,SimpleBudgetV1
5,04_Ih,EEE,dijon,2,0,0.200787,0.265117,0.494764,0.22,SimpleBudgetV1
6,09_Oh,OOO,dijon,2,0,0.228004,0.267591,0.526293,0.82,SimpleBudgetV1
7,07_Aa,AAA,and,3,0,0.312577,0.33552,0.688242,0.86,SimpleBudgetV1
8,12_Ww-Oo-,WUH,whole,4,0,0.349916,0.389503,0.78522,1,SimpleBudgetV1
9,06_Eh,EEE,whole,4,0,0.391977,0.456307,0.90083,0.74,SimpleBudgetV1
10,05_Ay,EEE,grain,5,0,0.506092,0.554827,1.12663,0.84,SimpleBudgetV1
11,12_Ww-Oo-,WUH,which,6,1,0.620431,0.648547,1.34758,1,SimpleBudgetV1
12,14_ChJjSh,FVS,which,6,1,0.677601,0.700094,1.46303,0.752101,SimpleBudgetV1
13,11_Oo,OOO,do,7,1,0.742755,0.765698,1.60189,0.94,SimpleBudgetV1
14,11_Oo,OOO,you,8,1,0.801312,0.868791,1.77355,0.94,SimpleBudgetV1
15,22_MBP,MBP,prefer,9,1,0.873814,0.903505,1.88741,1,SimpleBudgetV1
16,06_Eh,EEE,prefer,9,1,0.915876,0.980206,2.01353,0.74,SimpleBudgetV1
17,20_FV,FVS,prefer,9,1,0.933608,0.963299,2.01441,1,SimpleBudgetV1
