PlaybackSec,EventIndex,PoseID,SourceWord,CommittedCenterSec,SubmittedWeight,SourceStrength
0.35,0,07_Aa,a,0.364811,0.859266,0.86
0.366667,0,07_Aa,a,0.364811,0.86,0.86
0.383333,0,07_Aa,a,0.364811,0.856684,0.86
0.4,0,07_Aa,a,0.364811,0.651667,0.86
0.4,1,22_MBP,bodega,0.452703,0.138445,1
0.416667,0,07_Aa,a,0.364811,0.0950093,0.86
0.416667,1,22_MBP,bodega,0.452703,0.995742,1
0.433333,0,07_Aa,a,0.364811,0.00213019,0.86
0.433333,1,22_MBP,bodega,0.452703,1,1
0.45,1,22_MBP,bodega,0.452703,1,1
0.466667,1,22_MBP,bodega,0.452703,1,1
0.466667,2,09_Oh,bodega,0.525839,0.00230369,0.82
0.483334,1,22_MBP,bodega,0.452703,1,1
0.483334,2,09_Oh,bodega,0.525839,0.12562,0.82
0.5,1,22_MBP,bodega,0.452703,0.87732,1
0.5,2,09_Oh,bodega,0.525839,0.745127,0.82
0.516667,1,22_MBP,bodega,0.452703,0.313126,1
0.516667,2,09_Oh,bodega,0.525839,0.82,0.82
0.533333,1,22_MBP,bodega,0.452703,0.00220484,1
0.533333,2,09_Oh,bodega,0.525839,0.82,0.82
0.55,2,09_Oh,bodega,0.525839,0.793716,0.82
0.55,3,05_Ay,bodega,0.61892,0.015804,0.84
0.566667,2,09_Oh,bodega,0.525839,0.525271,0.82
0.566667,3,05_Ay,bodega,0.61892,0.260344,0.84
0.583333,2,09_Oh,bodega,0.525839,0.147976,0.82
0.583333,3,05_Ay,bodega,0.61892,0.653998,0.84
0.6,2,09_Oh,bodega,0.525839,0.000923166,0.82
0.6,3,05_Ay,bodega,0.61892,0.836501,0.84
0.616667,3,05_Ay,bodega,0.61892,0.84,0.84
0.633333,3,05_Ay,bodega,0.61892,0.839996,0.84
0.633333,4,07_Aa,bodega,0.698704,0.00118927,0.86
0.65,3,05_Ay,bodega,0.61892,0.686084,0.84
0.65,4,07_Aa,bodega,0.698704,0.216228,0.86
0.666667,3,05_Ay,bodega,0.61892,0.235308,0.84
0.666667,4,07_Aa,bodega,0.698704,0.68061,0.86
0.683333,3,05_Ay,bodega,0.61892,0.00267032,0.84
0.683333,4,07_Aa,bodega,0.698704,0.859866,0.86
0.7,4,07_Aa,bodega,0.698704,0.86,0.86
0.716667,4,07_Aa,bodega,0.698704,0.856726,0.86
0.733333,4,07_Aa,bodega,0.698704,0.598518,0.86
0.733333,5,14_ChJjSh,should,0.776056,0.381322,0.6606
0.75,4,07_Aa,bodega,0.698704,0.0935001,0.86
0.75,5,14_ChJjSh,should,0.776056,0.938106,0.6606
0.766667,5,14_ChJjSh,should,0.776056,0.94,0.6606
0.783333,5,14_ChJjSh,should,0.776056,0.94,0.6606
0.8,5,14_ChJjSh,should,0.776056,0.94,0.6606
0.816667,5,14_ChJjSh,should,0.776056,0.698355,0.6606
0.816667,6,09_Oh,should,0.843191,0.284726,0.82
0.833333,5,14_ChJjSh,should,0.776056,0.119347,0.6606
0.833333,6,09_Oh,should,0.843191,0.82,0.82
0.85,6,09_Oh,should,0.843191,0.82,0.82
0.866666,6,09_Oh,should,0.843191,0.788879,0.82
0.866666,7,22_MBP,be,0.924759,0.00352688,1
0.883333,6,09_Oh,should,0.843191,0.194633,0.82
0.883333,7,22_MBP,be,0.924759,0.985,1
0.9,6,09_Oh,should,0.843191,0.0281973,0.82
0.9,7,22_MBP,be,0.924759,1,1
0.916666,7,22_MBP,be,0.924759,1,1
0.933333,7,22_MBP,be,0.924759,1,1
0.95,7,22_MBP,be,0.924759,1,1
0.95,8,06_Eh,be,1.02206,0.00471607,0.74
0.966666,7,22_MBP,be,0.924759,0.985745,1
0.966666,8,06_Eh,be,1.02206,0.0869134,0.74
0.983333,7,22_MBP,be,0.924759,0.729174,1
0.983333,8,06_Eh,be,1.02206,0.537955,0.74
1,7,22_MBP,be,0.924759,0.275441,1
1,8,06_Eh,be,1.02206,0.72896,0.74
1.01667,7,22_MBP,be,0.924759,0.0152106,1
1.01667,8,06_Eh,be,1.02206,0.74,0.74
1.03333,8,06_Eh,be,1.02206,0.74,0.74
1.05,8,06_Eh,be,1.02206,0.728256,0.74
1.06667,8,06_Eh,be,1.02206,0.644096,0.74
1.08333,8,06_Eh,be,1.02206,0.476336,0.74
1.1,8,06_Eh,be,1.02206,0.27291,0.74
1.11667,8,06_Eh,be,1.02206,0.102104,0.74
1.13333,8,06_Eh,be,1.02206,0.0136712,0.74
1.16667,9,07_Aa,a,1.19184,0.242636,0.86
1.18333,9,07_Aa,a,1.19184,0.86,0.86
1.2,9,07_Aa,a,1.19184,0.86,0.86
1.21667,9,07_Aa,a,1.19184,0.84892,0.86
1.23333,9,07_Aa,a,1.19184,0.727048,0.86
1.23333,10,05_Ay,rainbow,1.32959,0.00468832,0.84
1.25,9,07_Aa,a,1.19184,0.475952,0.86
1.25,10,05_Ay,rainbow,1.32959,0.10684,0.84
1.26667,9,07_Aa,a,1.19184,0.20308,0.86
1.26667,10,05_Ay,rainbow,1.32959,0.35174,0.84
1.28333,9,07_Aa,a,1.19184,0.033609,0.86
1.28333,10,05_Ay,rainbow,1.32959,0.631416,0.84
1.3,10,05_Ay,rainbow,1.32959,0.806915,0.84
1.31667,10,05_Ay,rainbow,1.32959,0.84,0.84
1.33333,10,05_Ay,rainbow,1.32959,0.84,0.84
1.35,10,05_Ay,rainbow,1.32959,0.828038,0.84
1.35,11,09_Oh,rainbow,1.40833,0.0317552,0.82
1.36667,10,05_Ay,rainbow,1.32959,0.527253,0.84
