start,end,pose,phone,word,confidence,word_index,speech_region_index,sentence_index,source_phone,source_phone_index,alignment_reason
0.340000,0.450000,HH,HH,hello,1.0,0,0,-1,HH,0,mfa_textgrid_phone
0.450000,0.520000,AH0,AH0,hello,1.0,0,0,-1,AH0,1,mfa_textgrid_phone
0.520000,0.610000,L,L,hello,1.0,0,0,-1,L,2,mfa_textgrid_phone
0.610000,1.050000,OW1,OW1,hello,1.0,0,0,-1,OW1,3,mfa_textgrid_phone
1.130000,1.310000,AY1,AY1,i'm,1.0,1,0,-1,AY1,0,mfa_textgrid_phone
1.310000,1.380000,M,M,i'm,1.0,1,0,-1,M,1,mfa_textgrid_phone
1.380000,1.500000,L,L,lana,1.0,2,0,-1,L,0,mfa_textgrid_phone
1.500000,1.630000,AE1,AE1,lana,1.0,2,0,-1,AE1,1,mfa_textgrid_phone
1.630000,1.690000,N,N,lana,1.0,2,0,-1,N,2,mfa_textgrid_phone
1.690000,1.990000,AH0,AH0,lana,1.0,2,0,-1,AH0,3,mfa_textgrid_phone
2.120000,2.230000,N,N,nice,1.0,3,1,-1,N,0,mfa_textgrid_phone
2.230000,2.350000,AY1,AY1,nice,1.0,3,1,-1,AY1,1,mfa_textgrid_phone
2.350000,2.470000,S,S,nice,1.0,3,1,-1,S,2,mfa_textgrid_phone
2.470000,2.570000,T,T,to,1.0,4,1,-1,T,0,mfa_textgrid_phone
2.570000,2.600000,IH0,IH0,to,1.0,4,1,-1,IH0,1,mfa_textgrid_phone
2.600000,2.680000,M,M,meet,1.0,5,1,-1,M,0,mfa_textgrid_phone
2.680000,2.790000,IY1,IY1,meet,1.0,5,1,-1,IY1,1,mfa_textgrid_phone
2.790000,2.820000,T,T,meet,1.0,5,1,-1,T,2,mfa_textgrid_phone
2.820000,2.960000,Y,Y,you,1.0,6,1,-1,Y,0,mfa_textgrid_phone
2.960000,3.100000,UW1,UW1,you,1.0,6,1,-1,UW1,1,mfa_textgrid_phone
