EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,14_ChJjSh,FVS,shanghai,0,0,0,0.030437,0.0318413,0.773733,SimpleBudgetV1
1,07_Aa,AAA,shanghai,0,0,0.0218766,0.0573865,0.08292,0.86,SimpleBudgetV1
2,05_Ay,EEE,shanghai,0,0,0.0405827,0.10653,0.153899,0.84,SimpleBudgetV1
3,05_Ay,EEE,shanghai,0,0,0.08497,0.123016,0.217582,0.84,SimpleBudgetV1
4,07_Aa,AAA,has,1,0,0.152117,0.173093,0.340214,0.86,SimpleBudgetV1
5,24_Tongue_Th,FVS,the,2,0,0.191602,0.203942,0.413793,0.42,SimpleBudgetV1
6,06_Eh,EEE,the,2,0,0.215664,0.237875,0.474464,0.74,SimpleBudgetV1
7,07_Aa,AAA,tallest,3,0,0.258617,0.290288,0.574229,0.86,SimpleBudgetV1
8,07_Aa,AAA,tallest,3,0,0.28641,0.345227,0.660778,0.86,SimpleBudgetV1
9,09_Oh,OOO,tower,4,0,0.381422,0.413093,0.831172,0.82,SimpleBudgetV1
10,09_Oh,OOO,tower,4,0,0.39952,0.458338,0.897436,0.82,SimpleBudgetV1
11,06_Eh,EEE,tower,4,0,0.424404,0.4606,0.925835,0.74,SimpleBudgetV1
12,04_Ih,EEE,in,5,0,0.501731,0.522708,1.0717,0.22,SimpleBudgetV1
13,14_ChJjSh,FVS,china,6,0,0.538132,0.565279,1.15432,0.722046,SimpleBudgetV1
14,07_Aa,AAA,china,6,0,0.574327,0.633145,1.26318,0.86,SimpleBudgetV1
15,07_Aa,AAA,china,6,0,0.621834,0.658029,1.33891,0.86,SimpleBudgetV1
16,24_Tongue_Th,FVS,the,7,1,0.701457,0.713796,1.48055,0.42,SimpleBudgetV1
17,06_Eh,EEE,the,7,1,0.725518,0.747729,1.54122,0.74,SimpleBudgetV1
18,14_ChJjSh,FVS,shanghai,8,1,0.760069,0.790506,1.62211,0.651733,SimpleBudgetV1
19,07_Aa,AAA,shanghai,8,1,0.781945,0.817455,1.67319,0.86,SimpleBudgetV1
20,05_Ay,EEE,shanghai,8,1,0.800651,0.866598,1.74417,0.84,SimpleBudgetV1
21,05_Ay,EEE,shanghai,8,1,0.845039,0.883085,1.80785,0.84,SimpleBudgetV1
22,09_Oh,OOO,tower,9,1,0.904987,0.936658,1.92661,0.82,SimpleBudgetV1
23,09_Oh,OOO,tower,9,1,0.923085,0.981902,1.99288,0.82,SimpleBudgetV1
24,06_Eh,EEE,tower,9,1,0.947969,0.984165,2.02128,0.74,SimpleBudgetV1
