word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,albania,1,is,,,none,0,none,0.030000,0.030000,0.000000,0.030000,0,0
1,is,2,home,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,home,3,to,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,to,4,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,the,5,oldest,,,none,0,none,0.050000,0.050000,0.000000,0.050000,0,0
5,oldest,6,olive,,,none,0,none,0.070000,0.070000,0.000000,0.070000,0,0
6,olive,7,tree,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,tree,8,in,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
8,in,9,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
9,the,10,world,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
10,world,11,said,",",",",region_break,1,comma_with_lull,0.410000,0.410000,0.410000,0.410000,0,1
11,said,12,to,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
12,to,13,be,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
13,be,14,over,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
14,over,15,4,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
15,4,16,000,",",",",none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
16,000,17,years,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
17,years,18,old,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
