EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,04_Ih,EEE,indonesia,0,0,0.00631328,0.0391423,0.146059,0.84,SimpleBudgetV1
1,14_ChJjSh,FVS,indonesia,0,0,0.0542942,0.0820727,0.438177,0.783,SimpleBudgetV1
2,07_Aa,AAA,indonesia,0,0,0.040405,0.106063,0.470634,0.86,SimpleBudgetV1
3,07_Aa,AAA,indonesia,0,0,0.084598,0.122478,0.66538,0.94,SimpleBudgetV1
4,04_Ih,EEE,is,1,0,0.143848,0.158428,0.971277,0.54,SimpleBudgetV1
5,04_Ih,EEE,rich,2,0,0.188207,0.219178,1.30902,0.235,SimpleBudgetV1
6,14_ChJjSh,FVS,rich,2,0,0.200715,0.215009,1.33581,0.703,SimpleBudgetV1
7,04_Ih,EEE,in,3,0,0.246289,0.26087,1.62961,0.54,SimpleBudgetV1
8,18_Uh,AAA,culture,4,0,0.27743,0.299444,1.85362,0.834955,SimpleBudgetV1
9,06_Eh,EEE,culture,4,0,0.296748,0.33763,2.03839,0.74,SimpleBudgetV1
10,07_Aa,AAA,and,5,0,0.36779,0.38237,2.41043,0.86,SimpleBudgetV1
11,07_Aa,AAA,has,6,0,0.410673,0.425253,2.68601,0.86,SimpleBudgetV1
12,22_MBP,MBP,beautiful,7,0,0.43383,0.459559,2.87066,1,SimpleBudgetV1
13,03_Ee,EEE,beautiful,7,0,0.450745,0.480762,2.99314,0.86,SimpleBudgetV1
14,03_Ee,EEE,beautiful,7,0,0.47028,0.526027,3.20135,0.86,SimpleBudgetV1
15,20_FV,FVS,beautiful,7,0,0.500536,0.526266,3.29934,1,SimpleBudgetV1
16,04_Ih,EEE,islands,8,0,0.538463,0.560476,3.53114,0.84,SimpleBudgetV1
17,07_Aa,AAA,islands,8,0,0.568338,0.60922,3.78375,0.94,SimpleBudgetV1
18,12_Ww-Oo-,WUH,what,9,1,0.65327,0.66785,4.24505,1,SimpleBudgetV1
19,07_Aa,AAA,what,9,1,0.670852,0.688005,4.3663,0.86,SimpleBudgetV1
20,07_Aa,AAA,can,10,1,0.715021,0.729601,4.64189,0.86,SimpleBudgetV1
21,05_Ay,EEE,i,11,1,0.754044,0.774628,4.91196,0.84,SimpleBudgetV1
22,09_Oh,OOO,offer,12,1,0.78006,0.802073,5.08374,0.82,SimpleBudgetV1
23,20_FV,FVS,offer,12,1,0.797356,0.816224,5.18479,1,SimpleBudgetV1
24,06_Eh,EEE,offer,12,1,0.808362,0.849244,5.32625,0.74,SimpleBudgetV1
25,11_Oo,OOO,you,13,1,0.873734,0.916617,5.75279,1,SimpleBudgetV1
26,11_Oo,OOO,today,14,1,0.936319,0.959905,6.09298,1,SimpleBudgetV1
27,05_Ay,EEE,today,14,1,0.966194,0.999214,6.31529,0.84,SimpleBudgetV1
