EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,11_Oo,OOO,guinea,0,0,0.0222902,0.0585119,0.325896,1,SimpleBudgetV1
1,03_Ee,EEE,guinea,0,0,0.0469024,0.0691926,0.468241,0.86,SimpleBudgetV1
2,04_Ih,EEE,is,1,0,0.0852348,0.098153,0.739651,0.54,SimpleBudgetV1
3,09_Oh,OOO,known,2,0,0.124538,0.151979,1.11527,0.82,SimpleBudgetV1
4,20_FV,FVS,for,3,0,0.159982,0.169982,1.33083,1,SimpleBudgetV1
5,10_Or,OOO,for,3,0,0.176,0.188918,1.47181,0.36,SimpleBudgetV1
6,04_Ih,EEE,its,4,0,0.215303,0.242744,1.84742,0.64,SimpleBudgetV1
7,22_MBP,MBP,beautiful,5,0,0.249288,0.272084,2.10283,1,SimpleBudgetV1
8,03_Ee,EEE,beautiful,5,0,0.264274,0.290871,2.23904,0.86,SimpleBudgetV1
9,03_Ee,EEE,beautiful,5,0,0.281583,0.330976,2.47061,0.86,SimpleBudgetV1
10,20_FV,FVS,beautiful,5,0,0.308391,0.331187,2.57958,1,SimpleBudgetV1
11,20_FV,FVS,fouta,6,0,0.346174,0.362892,2.85985,1,SimpleBudgetV1
12,09_Oh,OOO,fouta,6,0,0.368464,0.404686,3.11832,0.82,SimpleBudgetV1
13,07_Aa,AAA,fouta,6,0,0.39772,0.420011,3.29812,0.94,SimpleBudgetV1
14,07_Aa,AAA,djallon,7,0,0.438121,0.474343,3.68021,0.86,SimpleBudgetV1
15,09_Oh,OOO,djallon,7,0,0.459417,0.481707,3.79579,0.82,SimpleBudgetV1
16,07_Aa,AAA,highlands,8,0,0.489393,0.509699,4.0296,0.94,SimpleBudgetV1
17,14_ChJjSh,FVS,highlands,8,0,0.519071,0.536253,4.2564,0.682,SimpleBudgetV1
18,07_Aa,AAA,highlands,8,0,0.51048,0.551092,4.2816,0.86,SimpleBudgetV1
19,07_Aa,AAA,highlands,8,0,0.537815,0.561245,4.4328,0.86,SimpleBudgetV1
20,09_Oh,OOO,often,9,1,0.589826,0.60933,4.83651,0.82,SimpleBudgetV1
21,20_FV,FVS,often,9,1,0.60515,0.621868,4.94888,1,SimpleBudgetV1
22,06_Eh,EEE,often,9,1,0.614902,0.651124,5.10621,0.74,SimpleBudgetV1
23,07_Aa,AAA,called,10,1,0.669931,0.689435,5.48268,0.94,SimpleBudgetV1
24,07_Aa,AAA,called,10,1,0.684559,0.720781,5.6681,0.86,SimpleBudgetV1
25,06_Eh,EEE,called,10,1,0.703367,0.725657,5.76362,0.74,SimpleBudgetV1
26,24_Tongue_Th,FVS,the,11,1,0.732625,0.742625,5.95007,0.42,SimpleBudgetV1
27,06_Eh,EEE,the,11,1,0.748644,0.762322,6.09412,0.74,SimpleBudgetV1
28,11_Oo,OOO,roof,12,1,0.786807,0.814248,6.45747,0.94,SimpleBudgetV1
29,20_FV,FVS,roof,12,1,0.809763,0.822427,6.58305,1,SimpleBudgetV1
30,09_Oh,OOO,of,13,1,0.838269,0.851187,6.81402,0.82,SimpleBudgetV1
31,20_FV,FVS,of,13,1,0.846187,0.856187,6.86612,1,SimpleBudgetV1
32,12_Ww-Oo-,WUH,west,14,1,0.859631,0.876517,7.00234,1,SimpleBudgetV1
33,06_Eh,EEE,west,14,1,0.877573,0.905013,7.18963,0.74,SimpleBudgetV1
34,07_Aa,AAA,africa,15,1,0.908552,0.932785,7.42659,0.86,SimpleBudgetV1
35,20_FV,FVS,africa,15,1,0.924707,0.945478,7.54294,1,SimpleBudgetV1
36,10_Or,OOO,africa,15,1,0.946343,0.970575,7.73143,0.3,SimpleBudgetV1
37,07_Aa,AAA,africa,15,1,0.94115,0.986153,7.77332,0.86,SimpleBudgetV1
38,07_Aa,AAA,africa,15,1,0.971441,0.997404,7.94086,0.86,SimpleBudgetV1
