EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,03_Ee,EEE,italy,0,0,0.00915179,0.0567411,0.0540717,0.86,SimpleBudgetV1
1,24_Tongue_Th,FVS,italy,0,0,0.0750446,0.115312,0.156207,0.42,SimpleBudgetV1
2,03_Ee,EEE,italy,0,0,0.0585714,0.15375,0.174231,0.86,SimpleBudgetV1
3,03_Ee,EEE,italy,0,0,0.122634,0.177545,0.246327,0.86,SimpleBudgetV1
4,04_Ih,EEE,is,1,0,0.215982,0.243304,0.37689,0.22,SimpleBudgetV1
5,24_Tongue_Th,FVS,the,2,0,0.267411,0.283482,0.452063,0.42,SimpleBudgetV1
6,06_Eh,EEE,the,2,0,0.29875,0.327679,0.514048,0.74,SimpleBudgetV1
7,22_MBP,MBP,birthplace,3,0,0.340446,0.380089,0.591272,1,SimpleBudgetV1
8,24_Tongue_Th,FVS,birthplace,3,0,0.381741,0.421384,0.659045,0.42,SimpleBudgetV1
9,07_Aa,AAA,birthplace,3,0,0.396607,0.4825,0.721396,0.86,SimpleBudgetV1
10,09_Oh,OOO,of,4,0,0.541875,0.569196,0.911746,0.82,SimpleBudgetV1
11,20_FV,FVS,of,4,0,0.559554,0.578839,0.934166,1,SimpleBudgetV1
12,22_MBP,MBP,pizza,5,0,0.586339,0.621696,0.991315,1,SimpleBudgetV1
13,04_Ih,EEE,pizza,5,0,0.612857,0.654107,1.03967,0.68,SimpleBudgetV1
14,07_Aa,AAA,pizza,5,0,0.636429,0.713036,1.10737,0.86,SimpleBudgetV1
15,07_Aa,AAA,pizza,5,0,0.698304,0.745446,1.18474,0.86,SimpleBudgetV1
16,07_Aa,AAA,and,6,0,0.769554,0.796875,1.28541,0.86,SimpleBudgetV1
17,09_Oh,OOO,gelato,7,0,0.826116,0.873705,1.39487,0.82,SimpleBudgetV1
18,24_Tongue_Th,FVS,gelato,7,0,0.892009,0.932277,1.49701,0.42,SimpleBudgetV1
19,09_Oh,OOO,gelato,7,0,0.875536,0.970714,1.51503,0.82,SimpleBudgetV1
20,09_Oh,OOO,gelato,7,0,0.939598,0.994509,1.58713,0.82,SimpleBudgetV1
