ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,06_Eh,nice,0,0,0.118898,0.473299,0.42,0.526598,0.74,0.0732989,0.09,1
1,1,11_Oo,to,1,0,0.296506,0.664399,0.634717,0.694081,0.94,0.0643988,0.09,1.05843
2,2,22_MBP,meet,2,0,0.373092,0.758111,0.730611,0.785611,1,0.0781106,0.09,1.09957
3,3,03_Ee,meet,2,0,0.47149,0.866306,0.8077,0.924912,0.86,0.0663059,0.09,1.09957
4,4,11_Oo,you,3,0,0.672386,1.0872,1.00606,1.16835,0.94,0.0872048,0.09,1.09957
5,5,22_MBP,matthew,4,1,1.20239,1.37889,1.34642,1.41136,1,0.0588915,0.09,1
6,6,24_Tongue_Th,matthew,4,1,1.32416,1.51889,1.48642,1.55136,0.42,0.0788916,0.09,1
7,7,12_Ww-Oo-,matthew,4,1,1.3864,1.64613,1.59742,1.69484,1,0.0861286,0.09,1
8,8,12_Ww-Oo-,what,5,2,1.68934,2.16907,2.14157,2.19657,1,0.089071,0.09,1
9,9,07_Aa,what,5,2,1.75428,2.26048,2.23096,2.29,0.86,0.0604794,0.09,1
10,10,07_Aa,can,6,2,1.90188,2.43233,2.40483,2.45983,0.86,0.0723326,0.09,1
11,11,05_Ay,i,7,2,2.04652,2.57698,2.54155,2.6124,0.84,0.056978,0.09,1
12,12,06_Eh,get,8,2,2.19707,2.65358,2.62608,2.68108,0.74,-0.693296,0.15,1
13,13,20_FV,for,9,2,2.27677,2.73328,2.70578,2.76078,1,-0.613594,0.15,1
14,14,10_Or,for,9,2,2.34467,2.80118,2.77368,2.82868,0.22,-0.5457,0.15,1
15,15,11_Oo,you,10,2,2.52146,2.97796,2.90417,3.05176,1,-0.368911,0.15,1
16,16,11_Oo,today,11,2,2.70366,3.16016,3.11957,3.20075,1,-0.186711,0.15,1
17,17,05_Ay,today,11,2,2.82272,3.27923,3.2224,3.33605,0.84,-0.0676496,0.15,1
