ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,05_Ay,i,0,0,0.0816303,0.414984,0.38,0.449969,0.84,0.0949845,0.12,1
1,1,04_Ih,didn't,1,0,0.263193,0.596547,0.543909,0.649186,0.38,0.116547,0.12,1
2,2,22_MBP,mean,2,0,0.36847,0.701824,0.674324,0.729324,1,0.101824,0.12,1
3,3,03_Ee,mean,2,0,0.465649,0.799003,0.746365,0.851642,0.86,0.119003,0.12,1
4,4,04_Ih,it,3,0,0.635227,0.968581,0.941081,0.996081,0.54,0.0885806,0.12,1
5,5,06_Eh,like,4,0,0.813874,1.14723,1.09459,1.19987,0.74,0.107228,0.12,1
6,6,24_Tongue_Th,that,5,0,0.931299,1.26465,1.23715,1.29215,0.42,0.104653,0.12,1
7,7,07_Aa,that,5,0,1.02443,1.35778,1.30312,1.41245,0.86,0.117783,0.12,1
8,8,06_Eh,let's,6,1,1.63014,1.94264,1.89,1.99528,0.74,0.102639,0.12,1
9,9,22_MBP,move,7,1,1.73541,2.04792,2.02042,2.07542,1,0.0879167,0.12,1
10,10,11_Oo,move,7,1,1.83259,2.14509,2.09246,2.19773,0.94,0.105096,0.12,1
11,11,20_FV,move,7,1,1.8417,2.15509,2.12759,2.18259,1,0.115096,0.12,1
12,12,22_MBP,past,8,1,1.93787,2.27451,2.24701,2.30201,1,0.114508,0.12,1.06697
13,13,07_Aa,past,8,1,2.03505,2.41451,2.35293,2.47608,0.86,0.0945082,0.12,1.16972
14,14,24_Tongue_Th,this,9,1,2.15247,2.60687,2.57658,2.63716,0.42,0.0868742,0.12,1.24679
15,15,06_Eh,this,9,1,2.2456,2.74687,2.6789,2.81485,0.74,-0.600002,0.15,1.34296
