PlaybackSec,EventIndex,PoseID,SourceWord,CommittedCenterSec,SubmittedWeight,SourceStrength
0.183333,0,07_Aa,luanda,0.206748,0.392908,0.86
0.2,0,07_Aa,luanda,0.206748,0.86,0.86
0.216667,0,07_Aa,luanda,0.206748,0.86,0.86
0.233333,0,07_Aa,luanda,0.206748,0.792358,0.86
0.233333,1,07_Aa,luanda,0.289113,0.0927275,0.86
0.25,0,07_Aa,luanda,0.206748,0.394123,0.86
0.25,1,07_Aa,luanda,0.289113,0.512638,0.86
0.266667,0,07_Aa,luanda,0.206748,0.037671,0.86
0.266667,1,07_Aa,luanda,0.289113,0.836772,0.86
0.283333,1,07_Aa,luanda,0.289113,0.86,0.86
0.3,1,07_Aa,luanda,0.289113,0.86,0.86
0.316667,1,07_Aa,luanda,0.289113,0.823913,0.86
0.316667,2,07_Aa,luanda,0.401531,0.00298863,0.86
0.333333,1,07_Aa,luanda,0.289113,0.593927,0.86
0.333333,2,07_Aa,luanda,0.401531,0.130201,0.86
0.35,1,07_Aa,luanda,0.289113,0.253395,0.86
0.35,2,07_Aa,luanda,0.401531,0.444571,0.86
0.366667,1,07_Aa,luanda,0.289113,0.0315107,0.86
0.366667,2,07_Aa,luanda,0.401531,0.748914,0.86
0.383333,2,07_Aa,luanda,0.401531,0.85869,0.86
0.4,2,07_Aa,luanda,0.401531,0.86,0.86
0.416667,2,07_Aa,luanda,0.401531,0.859983,0.86
0.433333,2,07_Aa,luanda,0.401531,0.812691,0.86
0.45,2,07_Aa,luanda,0.401531,0.616486,0.86
0.45,3,07_Aa,has,0.534996,0.0574927,0.86
0.466667,2,07_Aa,luanda,0.401531,0.328792,0.86
0.466667,3,07_Aa,has,0.534996,0.267588,0.86
0.483334,2,07_Aa,luanda,0.401531,0.0916874,0.86
0.483334,3,07_Aa,has,0.534996,0.55916,0.86
0.5,2,07_Aa,luanda,0.401531,0.00257028,0.86
0.5,3,07_Aa,has,0.534996,0.78546,0.86
0.516667,3,07_Aa,has,0.534996,0.859111,0.86
0.533333,3,07_Aa,has,0.534996,0.86,0.86
0.55,3,07_Aa,has,0.534996,0.859991,0.86
0.566667,3,07_Aa,has,0.534996,0.822069,0.86
0.583333,3,07_Aa,has,0.534996,0.656486,0.86
0.6,3,07_Aa,has,0.534996,0.395712,0.86
0.616667,3,07_Aa,has,0.534996,0.149922,0.86
0.616667,4,04_Ih,stunning,0.678882,0.0133086,0.68
0.633333,3,07_Aa,has,0.534996,0.0181918,0.86
0.633333,4,04_Ih,stunning,0.678882,0.241633,0.68
0.65,4,04_Ih,stunning,0.678882,0.577,0.68
0.666667,4,04_Ih,stunning,0.678882,0.679999,0.68
0.683333,4,04_Ih,stunning,0.678882,0.68,0.68
0.683333,5,18_Uh,stunning,0.728489,0.00269506,0.68
0.7,4,04_Ih,stunning,0.678882,0.594274,0.68
0.7,5,18_Uh,stunning,0.728489,0.428677,0.68
0.716667,4,04_Ih,stunning,0.678882,0.0604763,0.68
0.716667,5,18_Uh,stunning,0.728489,0.68,0.68
0.733333,5,18_Uh,stunning,0.728489,0.68,0.68
0.75,5,18_Uh,stunning,0.728489,0.667904,0.68
0.766667,5,18_Uh,stunning,0.728489,0.443355,0.68
0.766667,6,14_ChJjSh,stunning,0.813662,0.184009,0.64
0.783333,5,18_Uh,stunning,0.728489,0.076926,0.68
0.783333,6,14_ChJjSh,stunning,0.813662,0.92,0.64
0.8,6,14_ChJjSh,stunning,0.813662,0.94,0.64
0.816667,6,14_ChJjSh,stunning,0.813662,0.94,0.64
0.816667,7,04_Ih,stunning,0.828638,0.15796,0.22
0.833333,6,14_ChJjSh,stunning,0.813662,0.94,0.64
0.833333,7,04_Ih,stunning,0.828638,0.15796,0.22
0.85,6,14_ChJjSh,stunning,0.813662,0.623157,0.64
0.85,7,04_Ih,stunning,0.828638,0.213793,0.22
0.866666,7,04_Ih,stunning,0.828638,0.140081,0.22
0.866666,8,04_Ih,stunning,0.918491,0.115979,0.64
0.883333,7,04_Ih,stunning,0.828638,0.036234,0.22
0.883333,8,04_Ih,stunning,0.918491,0.437644,0.64
0.9,8,04_Ih,stunning,0.918491,0.632467,0.64
0.916666,8,04_Ih,stunning,0.918491,0.64,0.64
0.933333,8,04_Ih,stunning,0.918491,0.639571,0.64
0.95,8,04_Ih,stunning,0.918491,0.548224,0.64
0.966666,8,04_Ih,stunning,0.918491,0.286627,0.64
0.966666,9,22_MBP,beaches,1.01927,0.143054,1
0.983333,8,04_Ih,stunning,0.918491,0.0223044,0.64
0.983333,9,22_MBP,beaches,1.01927,0.996302,1
1,9,22_MBP,beaches,1.01927,1,1
1.01667,9,22_MBP,beaches,1.01927,1,1
1.03333,9,22_MBP,beaches,1.01927,1,1
1.05,9,22_MBP,beaches,1.01927,1,1
1.05,10,03_Ee,beaches,1.08128,0.00632444,0.86
1.06667,9,22_MBP,beaches,1.01927,0.812824,1
1.06667,10,03_Ee,beaches,1.08128,0.859751,0.86
1.08333,9,22_MBP,beaches,1.01927,0.146475,1
1.08333,10,03_Ee,beaches,1.08128,0.86,0.86
1.1,10,03_Ee,beaches,1.08128,0.854399,0.86
