word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,sandwiches,1,chips,",",",",region_break,1,comma_with_lull,0.130000,0.130000,0.130000,0.130000,0,1
1,chips,2,maybe,",",",",none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
2,maybe,3,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
3,a,4,hot,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
4,hot,5,dog,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
5,dog,6,simple,.,.,region_break,1,hard_punctuation_with_lull,0.720000,0.720000,0.720000,0.720000,1,2
6,simple,7,stuff,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
7,stuff,8,but,",",",",soft_pause,0,none,0.030000,0.030000,0.030000,0.030000,2,2
8,but,9,it,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
9,it,10,hits,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
10,hits,11,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
11,the,12,spot,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
