word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,a,1,margarita,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,margarita,2,or,,,none,0,none,0.120000,0.120000,0.120000,0.120000,0,0
2,or,3,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,a,4,bloody,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,bloody,5,mary,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,mary,6,with,?,?,region_break,1,hard_punctuation_with_lull,0.300000,0.300000,0.300000,0.300000,0,1
6,with,7,chips,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
7,chips,8,they're,",",",",soft_pause,0,none,0.040000,0.040000,0.040000,0.040000,1,1
8,they're,9,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,a,10,match,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,match,11,made,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
11,made,12,in,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
12,in,13,heaven,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
