index,start,center,end,pose,word,word_index,phrase_index,sentence_index,strength,reason,alignment_reason,source_phone_class,mapped_to_observed_speech
0,0.092500,0.145000,0.197500,22_MBP,spelled,0,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
1,0.201500,0.269000,0.336500,06_Eh,spelled,0,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
2,0.456500,0.524000,0.591500,07_Aa,that,1,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
3,0.731500,0.799000,0.866500,09_Oh,wrong,2,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
4,2.337500,2.405000,2.472500,03_Ee,didn't,3,1,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
5,2.387500,2.455000,2.522500,11_Oo,you,4,1,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
6,3.396800,3.451800,3.506800,05_Ay,try,5,2,1,0.940000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
7,3.434300,3.501800,3.569300,06_Eh,again,6,2,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
8,3.484300,3.551800,3.619300,09_Oh,or,7,3,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
9,3.549300,3.601800,3.654300,22_MBP,maybe,8,3,1,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
10,3.636500,3.704000,3.771500,06_Eh,maybe,8,3,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
11,3.816500,3.884000,3.951500,03_Ee,maybe,8,3,1,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
12,3.921500,3.989000,4.056500,07_Aa,a,9,3,1,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
13,4.136500,4.204000,4.271500,07_Aa,sandwich,10,3,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
14,4.341500,4.409000,4.476500,12_Ww-Oo-,sandwich,10,3,1,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
15,4.584500,4.632000,4.679500,14_ChJjSh,sandwich,10,3,1,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
