start,end,phone,word,confidence,word_index,speech_region_index,phone_index,phrase_index,sentence_index,alignment_reason
0.030000,0.150000,AY1,i,1.0,0,0,0,0,-1,mfa_textgrid_phone
0.150000,0.240000,G,go,1.0,1,0,0,0,-1,mfa_textgrid_phone
0.240000,0.360000,OW1,go,1.0,1,0,1,0,-1,mfa_textgrid_phone
0.360000,0.440000,F,for,1.0,2,0,0,0,-1,mfa_textgrid_phone
0.440000,0.490000,ER0,for,1.0,2,0,1,0,-1,mfa_textgrid_phone
0.490000,0.540000,DH,the,1.0,3,0,0,0,-1,mfa_textgrid_phone
0.540000,0.590000,AH0,the,1.0,3,0,1,0,-1,mfa_textgrid_phone
0.590000,0.730000,T,turkey,1.0,4,0,0,0,-1,mfa_textgrid_phone
0.730000,0.850000,ER1,turkey,1.0,4,0,1,0,-1,mfa_textgrid_phone
0.850000,0.930000,K,turkey,1.0,4,0,2,0,-1,mfa_textgrid_phone
0.930000,1.030000,IY0,turkey,1.0,4,0,3,0,-1,mfa_textgrid_phone
1.030000,1.070000,AH0,and,1.0,5,0,0,0,-1,mfa_textgrid_phone
1.070000,1.100000,N,and,1.0,5,0,1,0,-1,mfa_textgrid_phone
1.100000,1.140000,D,and,1.0,5,0,2,0,-1,mfa_textgrid_phone
1.140000,1.260000,CH,cheese,1.0,6,0,0,0,-1,mfa_textgrid_phone
1.260000,1.470000,IY1,cheese,1.0,6,0,1,0,-1,mfa_textgrid_phone
1.470000,1.660000,Z,cheese,1.0,6,0,2,0,-1,mfa_textgrid_phone
2.160000,2.240000,K,classic,1.0,7,1,0,1,-1,mfa_textgrid_phone
2.240000,2.310000,L,classic,1.0,7,1,1,1,-1,mfa_textgrid_phone
2.310000,2.430000,AE1,classic,1.0,7,1,2,1,-1,mfa_textgrid_phone
2.430000,2.550000,S,classic,1.0,7,1,3,1,-1,mfa_textgrid_phone
2.550000,2.620000,IH0,classic,1.0,7,1,4,1,-1,mfa_textgrid_phone
2.620000,2.690000,K,classic,1.0,7,1,5,1,-1,mfa_textgrid_phone
2.690000,2.740000,AH0,and,1.0,8,1,0,1,-1,mfa_textgrid_phone
2.740000,2.770000,N,and,1.0,8,1,1,1,-1,mfa_textgrid_phone
2.770000,2.830000,D,and,1.0,8,1,2,1,-1,mfa_textgrid_phone
2.830000,2.930000,S,satisfying,1.0,9,1,0,1,-1,mfa_textgrid_phone
2.930000,3.060000,AE1,satisfying,1.0,9,1,1,1,-1,mfa_textgrid_phone
3.060000,3.100000,T,satisfying,1.0,9,1,2,1,-1,mfa_textgrid_phone
3.100000,3.140000,IH0,satisfying,1.0,9,1,3,1,-1,mfa_textgrid_phone
3.140000,3.220000,S,satisfying,1.0,9,1,4,1,-1,mfa_textgrid_phone
3.220000,3.290000,F,satisfying,1.0,9,1,5,1,-1,mfa_textgrid_phone
3.290000,3.440000,AY2,satisfying,1.0,9,1,6,1,-1,mfa_textgrid_phone
3.440000,3.510000,IH0,satisfying,1.0,9,1,7,1,-1,mfa_textgrid_phone
3.510000,3.630000,NG,satisfying,1.0,9,1,8,1,-1,mfa_textgrid_phone
