start,end,pose,phone,word,confidence,word_index,speech_region_index,sentence_index,source_phone,source_phone_index,alignment_reason
0.030000,0.150000,AY1,AY1,i,1.0,0,0,-1,AY1,0,mfa_textgrid_phone
0.150000,0.240000,G,G,go,1.0,1,0,-1,G,0,mfa_textgrid_phone
0.240000,0.360000,OW1,OW1,go,1.0,1,0,-1,OW1,1,mfa_textgrid_phone
0.360000,0.440000,F,F,for,1.0,2,0,-1,F,0,mfa_textgrid_phone
0.440000,0.490000,ER0,ER0,for,1.0,2,0,-1,ER0,1,mfa_textgrid_phone
0.490000,0.540000,DH,DH,the,1.0,3,0,-1,DH,0,mfa_textgrid_phone
0.540000,0.590000,AH0,AH0,the,1.0,3,0,-1,AH0,1,mfa_textgrid_phone
0.590000,0.730000,T,T,turkey,1.0,4,0,-1,T,0,mfa_textgrid_phone
0.730000,0.850000,ER1,ER1,turkey,1.0,4,0,-1,ER1,1,mfa_textgrid_phone
0.850000,0.930000,K,K,turkey,1.0,4,0,-1,K,2,mfa_textgrid_phone
0.930000,1.030000,IY0,IY0,turkey,1.0,4,0,-1,IY0,3,mfa_textgrid_phone
1.030000,1.070000,AH0,AH0,and,1.0,5,0,-1,AH0,0,mfa_textgrid_phone
1.070000,1.100000,N,N,and,1.0,5,0,-1,N,1,mfa_textgrid_phone
1.100000,1.140000,D,D,and,1.0,5,0,-1,D,2,mfa_textgrid_phone
1.140000,1.260000,CH,CH,cheese,1.0,6,0,-1,CH,0,mfa_textgrid_phone
1.260000,1.470000,IY1,IY1,cheese,1.0,6,0,-1,IY1,1,mfa_textgrid_phone
1.470000,1.660000,Z,Z,cheese,1.0,6,0,-1,Z,2,mfa_textgrid_phone
2.160000,2.240000,K,K,classic,1.0,7,1,-1,K,0,mfa_textgrid_phone
2.240000,2.310000,L,L,classic,1.0,7,1,-1,L,1,mfa_textgrid_phone
2.310000,2.430000,AE1,AE1,classic,1.0,7,1,-1,AE1,2,mfa_textgrid_phone
2.430000,2.550000,S,S,classic,1.0,7,1,-1,S,3,mfa_textgrid_phone
2.550000,2.620000,IH0,IH0,classic,1.0,7,1,-1,IH0,4,mfa_textgrid_phone
2.620000,2.690000,K,K,classic,1.0,7,1,-1,K,5,mfa_textgrid_phone
2.690000,2.740000,AH0,AH0,and,1.0,8,1,-1,AH0,0,mfa_textgrid_phone
2.740000,2.770000,N,N,and,1.0,8,1,-1,N,1,mfa_textgrid_phone
2.770000,2.830000,D,D,and,1.0,8,1,-1,D,2,mfa_textgrid_phone
2.830000,2.930000,S,S,satisfying,1.0,9,1,-1,S,0,mfa_textgrid_phone
2.930000,3.060000,AE1,AE1,satisfying,1.0,9,1,-1,AE1,1,mfa_textgrid_phone
3.060000,3.100000,T,T,satisfying,1.0,9,1,-1,T,2,mfa_textgrid_phone
3.100000,3.140000,IH0,IH0,satisfying,1.0,9,1,-1,IH0,3,mfa_textgrid_phone
3.140000,3.220000,S,S,satisfying,1.0,9,1,-1,S,4,mfa_textgrid_phone
3.220000,3.290000,F,F,satisfying,1.0,9,1,-1,F,5,mfa_textgrid_phone
3.290000,3.440000,AY2,AY2,satisfying,1.0,9,1,-1,AY2,6,mfa_textgrid_phone
3.440000,3.510000,IH0,IH0,satisfying,1.0,9,1,-1,IH0,7,mfa_textgrid_phone
3.510000,3.630000,NG,NG,satisfying,1.0,9,1,-1,NG,8,mfa_textgrid_phone
