ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,09_Oh,south,0,0,0.123761,0.602275,0.54,0.664551,0.82,0.0822754,0.09,1.1225
1,1,24_Tongue_Th,south,0,0,0.149367,0.631018,0.602275,0.65976,0.42,0.0710179,0.09,1.1225
2,2,07_Aa,africa,1,0,0.242543,0.735608,0.680614,0.790602,0.86,0.0556083,0.09,1.1225
3,3,20_FV,africa,1,0,0.300867,0.801077,0.75394,0.848215,1,0.0810772,0.09,1.1225
4,4,10_Or,africa,1,0,0.395353,0.907137,0.852143,0.962131,0.22,0.0671368,0.09,1.1225
5,5,07_Aa,africa,1,0,0.416349,0.930706,0.843206,1.01821,0.86,0.0507056,0.09,1.1225
6,6,07_Aa,africa,1,0,0.500336,1.02498,0.966059,1.0839,0.86,0.0649807,0.09,1.1225
7,7,04_Ih,is,2,0,0.652434,1.19571,1.16639,1.22503,0.22,0.0757111,0.09,1.1225
8,8,12_Ww-Oo-,where,3,0,0.746834,1.30167,1.26335,1.34,1,0.0616751,0.09,1.1225
9,9,06_Eh,where,3,0,0.840722,1.40706,1.34479,1.46934,0.74,0.0870641,0.09,1.1225
10,10,24_Tongue_Th,the,4,0,0.953387,1.53353,1.50603,1.56103,0.42,0.0535309,0.09,1.1225
11,11,06_Eh,the,4,0,1.0256,1.61458,1.58354,1.64563,0.74,0.0545849,0.09,1.1225
12,12,12_Ww-Oo-,world's,5,0,1.11385,1.71365,1.67533,1.75197,1,0.0736505,0.09,1.1225
13,13,09_Oh,world's,5,0,1.20774,1.81904,1.75676,1.88131,0.82,0.0590397,0.09,1.1225
14,14,07_Aa,largest,6,0,1.35771,1.98739,1.94312,2.03165,0.86,0.0673884,0.09,1.1225
15,15,07_Aa,largest,6,0,1.46072,2.12739,2.04147,2.21331,0.86,0.0873885,0.09,1.17321
16,16,07_Aa,diamond,7,0,1.6595,2.40684,2.36057,2.4531,0.86,0.0868363,0.09,1.17321
17,17,22_MBP,diamond,7,0,1.71985,2.47765,2.43799,2.5173,1,0.0776474,0.09,1.17321
18,18,07_Aa,diamond,7,0,1.74239,2.50408,2.41816,2.59,0.86,0.0640836,0.09,1.17321
19,19,24_Tongue_Th,the,8,1,2.30109,2.7262,2.6987,2.7537,0.42,0.0861969,0.09,1
20,20,06_Eh,the,8,1,2.3733,2.7984,2.77075,2.82606,0.74,0.0784054,0.09,1
21,21,07_Aa,cullinan,9,1,2.50081,2.92592,2.87599,2.97585,0.86,0.0859222,0.09,1
22,22,07_Aa,cullinan,9,1,2.65445,3.01304,2.93115,3.09492,0.86,0.0530367,0.09,0.82
23,23,07_Aa,cullinan,9,1,2.74663,3.08862,3.04138,3.13587,0.86,0.0886247,0.09,0.82
24,24,12_Ww-Oo-,was,10,2,3.25463,3.61458,3.58708,3.64208,1,0.0545838,0.09,1
25,25,07_Aa,was,10,2,3.32223,3.68218,3.65468,3.70968,0.86,0.0821829,0.09,1
26,26,06_Eh,discovered,11,2,3.46818,3.82813,3.76933,3.88694,0.74,0.0681357,0.09,1
27,27,14_ChJjSh,discovered,11,2,3.63104,3.96813,3.91837,4.01789,0.64,0.088136,0.09,1
28,28,20_FV,discovered,11,2,3.63556,3.99551,3.94123,4.04979,1,0.0755122,0.09,1
29,29,06_Eh,discovered,11,2,3.64913,4.00908,3.92158,4.09658,0.74,0.0890834,0.09,1
30,30,06_Eh,discovered,11,2,3.76901,4.12896,4.05884,4.19908,0.74,0.0889611,0.09,1
