start,end,pose,phone,word,confidence,word_index,speech_region_index,sentence_index,source_phone,source_phone_index,alignment_reason
0.460000,0.590000,Y,Y,you,1.0,0,0,-1,Y,0,mfa_textgrid_phone
0.590000,0.670000,UW1,UW1,you,1.0,0,0,-1,UW1,1,mfa_textgrid_phone
0.670000,0.740000,R,R,remembered,1.0,1,0,-1,R,0,mfa_textgrid_phone
0.740000,0.780000,IH0,IH0,remembered,1.0,1,0,-1,IH0,1,mfa_textgrid_phone
0.780000,0.870000,M,M,remembered,1.0,1,0,-1,M,2,mfa_textgrid_phone
0.870000,0.950000,EH1,EH1,remembered,1.0,1,0,-1,EH1,3,mfa_textgrid_phone
0.950000,1.010000,M,M,remembered,1.0,1,0,-1,M,4,mfa_textgrid_phone
1.010000,1.050000,B,B,remembered,1.0,1,0,-1,B,5,mfa_textgrid_phone
1.050000,1.110000,ER0,ER0,remembered,1.0,1,0,-1,ER0,6,mfa_textgrid_phone
1.110000,1.150000,D,D,remembered,1.0,1,0,-1,D,7,mfa_textgrid_phone
1.150000,1.190000,DH,DH,the,1.0,2,0,-1,DH,0,mfa_textgrid_phone
1.190000,1.230000,AH0,AH0,the,1.0,2,0,-1,AH0,1,mfa_textgrid_phone
1.230000,1.360000,T,T,tickets,1.0,3,0,-1,T,0,mfa_textgrid_phone
1.360000,1.440000,IH1,IH1,tickets,1.0,3,0,-1,IH1,1,mfa_textgrid_phone
1.440000,1.510000,K,K,tickets,1.0,3,0,-1,K,2,mfa_textgrid_phone
1.510000,1.580000,AH0,AH0,tickets,1.0,3,0,-1,AH0,3,mfa_textgrid_phone
1.580000,1.630000,T,T,tickets,1.0,3,0,-1,T,4,mfa_textgrid_phone
1.630000,1.700000,S,S,tickets,1.0,3,0,-1,S,5,mfa_textgrid_phone
1.700000,1.770000,D,D,didn't,1.0,4,0,-1,D,0,mfa_textgrid_phone
1.770000,1.840000,IH1,IH1,didn't,1.0,4,0,-1,IH1,1,mfa_textgrid_phone
1.840000,1.870000,D,D,didn't,1.0,4,0,-1,D,2,mfa_textgrid_phone
1.870000,1.950000,AH0,AH0,didn't,1.0,4,0,-1,AH0,3,mfa_textgrid_phone
1.950000,1.980000,N,N,didn't,1.0,4,0,-1,N,4,mfa_textgrid_phone
1.980000,2.090000,Y,Y,you,1.0,5,0,-1,Y,0,mfa_textgrid_phone
2.090000,2.310000,UW1,UW1,you,1.0,5,0,-1,UW1,1,mfa_textgrid_phone
