start,end,phone,word,confidence,word_index,speech_region_index,phone_index,sentence_index,alignment_reason
0.460000,0.590000,Y,you,1.0,0,0,0,-1,mfa_textgrid_phone
0.590000,0.670000,UW1,you,1.0,0,0,1,-1,mfa_textgrid_phone
0.670000,0.740000,R,remembered,1.0,1,0,0,-1,mfa_textgrid_phone
0.740000,0.780000,IH0,remembered,1.0,1,0,1,-1,mfa_textgrid_phone
0.780000,0.870000,M,remembered,1.0,1,0,2,-1,mfa_textgrid_phone
0.870000,0.950000,EH1,remembered,1.0,1,0,3,-1,mfa_textgrid_phone
0.950000,1.010000,M,remembered,1.0,1,0,4,-1,mfa_textgrid_phone
1.010000,1.050000,B,remembered,1.0,1,0,5,-1,mfa_textgrid_phone
1.050000,1.110000,ER0,remembered,1.0,1,0,6,-1,mfa_textgrid_phone
1.110000,1.150000,D,remembered,1.0,1,0,7,-1,mfa_textgrid_phone
1.150000,1.190000,DH,the,1.0,2,0,0,-1,mfa_textgrid_phone
1.190000,1.230000,AH0,the,1.0,2,0,1,-1,mfa_textgrid_phone
1.230000,1.360000,T,tickets,1.0,3,0,0,-1,mfa_textgrid_phone
1.360000,1.440000,IH1,tickets,1.0,3,0,1,-1,mfa_textgrid_phone
1.440000,1.510000,K,tickets,1.0,3,0,2,-1,mfa_textgrid_phone
1.510000,1.580000,AH0,tickets,1.0,3,0,3,-1,mfa_textgrid_phone
1.580000,1.630000,T,tickets,1.0,3,0,4,-1,mfa_textgrid_phone
1.630000,1.700000,S,tickets,1.0,3,0,5,-1,mfa_textgrid_phone
1.700000,1.770000,D,didn't,1.0,4,0,0,-1,mfa_textgrid_phone
1.770000,1.840000,IH1,didn't,1.0,4,0,1,-1,mfa_textgrid_phone
1.840000,1.870000,D,didn't,1.0,4,0,2,-1,mfa_textgrid_phone
1.870000,1.950000,AH0,didn't,1.0,4,0,3,-1,mfa_textgrid_phone
1.950000,1.980000,N,didn't,1.0,4,0,4,-1,mfa_textgrid_phone
1.980000,2.090000,Y,you,1.0,5,0,0,-1,mfa_textgrid_phone
2.090000,2.310000,UW1,you,1.0,5,0,1,-1,mfa_textgrid_phone
