index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,09_Oh,austria,0,0,0,0.013944,0.920000,AO,0,cmu_oh_vowel
1,03_Ee,austria,0,0,0,0.125000,0.500000,IY,4,cmu_front_vowel
2,05_Ay,is,1,0,0,0.183333,0.940000,AY,0,cmu_ay
3,12_Ww-Oo-,where,2,0,0,0.244444,0.880000,W,0,cmu_w
4,06_Eh,where,2,0,0,0.266667,0.920000,EH,1,cmu_eh_vowel
5,11_Oo,you'll,3,0,0,0.333333,0.920000,UW,1,cmu_oo_vowel
6,20_FV,find,4,0,0,0.375000,0.960000,F,0,cmu_fv
7,05_Ay,find,4,0,0,0.391667,0.940000,AY,1,cmu_ay
8,07_Aa,the,5,0,0,0.483333,0.500000,AH,1,cmu_open_vowel
9,20_FV,famous,6,0,0,0.510000,0.960000,F,0,cmu_fv
10,06_Eh,famous,6,0,0,0.530000,0.920000,EY,1,cmu_eh_vowel
11,22_MBP,famous,6,0,0,0.550000,1.000000,M,2,cmu_bilabial
12,09_Oh,salzburg,7,0,0,0.628571,0.920000,AO,1,cmu_oh_vowel
13,22_MBP,salzburg,7,0,0,0.685714,1.000000,B,4,cmu_bilabial
14,09_Oh,home,8,1,0,0.766667,0.920000,OW,1,cmu_oh_vowel
15,22_MBP,home,8,1,0,0.788889,1.000000,M,2,cmu_bilabial
16,07_Aa,of,9,1,0,0.816667,0.920000,AH,0,cmu_open_vowel
17,20_FV,of,9,1,0,0.850000,0.960000,V,1,cmu_fv
18,22_MBP,mozart,10,1,0,0.877778,1.000000,M,0,cmu_bilabial
19,09_Oh,mozart,10,1,0,0.900000,0.920000,OW,1,cmu_oh_vowel
20,07_Aa,mozart,10,1,0,0.944444,0.500000,AA,3,cmu_open_vowel
