ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,09_Oh,north,0,0,0.121713,0.571245,0.51,0.63249,0.82,0.051245,0.09,1.1225
1,1,24_Tongue_Th,north,0,0,0.146895,0.599512,0.571245,0.627779,0.42,0.0795118,0.09,1.1225
2,2,10_Or,korea,1,0,0.292951,0.76346,0.719929,0.806991,0.68,0.0834596,0.09,1.1225
3,3,03_Ee,korea,1,0,0.370512,0.850522,0.769678,0.931365,0.86,0.0505215,0.09,1.1225
4,4,03_Ee,korea,1,0,0.431453,0.918927,0.869178,0.968677,0.86,0.0789273,0.09,1.1225
5,5,04_Ih,is,2,0,0.574487,1.07948,1.05065,1.10832,0.22,0.0794832,0.09,1.1225
6,6,22_MBP,mysterious,3,0,0.675719,1.19312,1.14224,1.244,1,0.0731161,0.09,1.1225
7,7,14_ChJjSh,mysterious,3,0,0.84192,1.33312,1.28648,1.37976,0.661,0.0531162,0.09,1.1225
8,8,09_Oh,mysterious,3,0,0.85703,1.39664,1.30914,1.48414,0.82,0.0766377,0.09,1.1225
9,9,09_Oh,mysterious,3,0,0.947685,1.4984,1.4348,1.562,0.82,0.0583986,0.09,1.1225
10,10,07_Aa,and,4,0,1.10331,1.67309,1.64426,1.70192,0.86,0.073088,0.09,1.1225
11,11,20_FV,full,5,0,1.19195,1.77259,1.74432,1.80085,1,0.0525876,0.09,1.1225
12,12,18_Uh,full,5,0,1.28848,1.88094,1.8197,1.94219,0.261826,0.0809439,0.09,1.1225
13,13,09_Oh,of,6,0,1.46425,2.1735,2.14292,2.20408,0.82,0.0535018,0.09,1.19068
14,14,20_FV,of,6,0,1.48994,2.20408,2.17658,2.23158,1,0.0840857,0.09,1.19068
15,15,03_Ee,history,7,0,1.58966,2.34029,2.2865,2.39407,0.86,0.0602901,0.09,1.20215
16,16,14_ChJjSh,history,7,0,1.71356,2.48029,2.43478,2.5258,0.661,0.0802903,0.09,1.20215
17,17,03_Ee,history,7,0,1.72732,2.50578,2.41828,2.59328,0.86,0.0657811,0.09,1.20215
18,18,03_Ee,history,7,0,1.80992,2.60507,2.54302,2.66713,0.86,0.0850759,0.09,1.20215
19,19,12_Ww-Oo-,what,8,1,2.30844,2.67507,2.64757,2.70257,1,0.0750759,0.09,1
20,20,07_Aa,what,8,1,2.37492,2.70503,2.67481,2.73525,0.86,0.0650337,0.09,1
21,21,07_Aa,can,9,1,2.52601,2.85612,2.82862,2.88362,0.86,0.0561264,0.09,1
22,22,05_Ay,i,10,1,2.67408,3.0042,2.96793,3.04046,0.84,0.0841973,0.09,1
23,23,09_Oh,offer,11,1,2.76826,3.09838,3.0596,3.13716,0.82,0.058378,0.09,1
24,24,20_FV,offer,11,1,2.82366,3.21878,3.18554,3.25202,1,0.058779,0.09,1
25,25,06_Eh,offer,11,1,2.90122,3.35878,3.28676,3.4308,0.74,0.0787792,0.09,1
26,26,11_Oo,you,12,1,3.13508,3.73264,3.65692,3.80835,1,0.0531557,0.09,1.00222
27,27,11_Oo,today,13,1,3.3216,4.05915,4.0164,4.1019,0.94,0.0645177,0.09,1.02877
28,28,05_Ay,today,13,1,3.44348,4.19915,4.13878,4.25952,0.84,0.0791526,0.09,1.03789
