EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,09_Oh,OOO,south,0,0,0.0210665,0.0552995,0.118118,0.82,SimpleBudgetV1
1,24_Tongue_Th,FVS,south,0,0,0.038183,0.0539829,0.142557,0.42,SimpleBudgetV1
2,10_Or,OOO,korea,1,0,0.0797367,0.104068,0.284299,0.68,SimpleBudgetV1
3,03_Ee,EEE,korea,1,0,0.0936405,0.138828,0.359569,0.86,SimpleBudgetV1
4,03_Ee,EEE,korea,1,0,0.121448,0.149256,0.41871,0.86,SimpleBudgetV1
5,07_Aa,AAA,has,2,0,0.172166,0.188282,0.557519,0.86,SimpleBudgetV1
6,07_Aa,AAA,amazing,3,0,0.193654,0.223884,0.645823,0.86,SimpleBudgetV1
7,22_MBP,MBP,amazing,3,0,0.210311,0.236223,0.690673,1,SimpleBudgetV1
8,07_Aa,AAA,amazing,3,0,0.234681,0.290823,0.812818,0.86,SimpleBudgetV1
9,04_Ih,EEE,amazing,3,0,0.272469,0.304858,0.892976,0.64,SimpleBudgetV1
10,11_Oo,OOO,cuisine,4,0,0.32076,0.345092,1.0299,0.94,SimpleBudgetV1
11,11_Oo,OOO,cuisine,4,0,0.335905,0.381093,1.10901,0.94,SimpleBudgetV1
12,07_Aa,AAA,and,5,0,0.414431,0.430546,1.30696,0.86,SimpleBudgetV1
13,14_ChJjSh,FVS,technology,6,0,0.461935,0.495431,1.4808,0.74118,SimpleBudgetV1
14,24_Tongue_Th,FVS,technology,6,0,0.499618,0.530323,1.59305,0.42,SimpleBudgetV1
15,03_Ee,EEE,technology,6,0,0.487057,0.559631,1.61896,0.86,SimpleBudgetV1
16,03_Ee,EEE,technology,6,0,0.535905,0.577775,1.72257,0.86,SimpleBudgetV1
17,12_Ww-Oo-,WUH,what,7,1,0.616748,0.632864,1.93283,1,SimpleBudgetV1
18,07_Aa,AAA,what,7,1,0.636182,0.655142,1.99734,0.86,SimpleBudgetV1
19,07_Aa,AAA,can,8,1,0.685003,0.701119,2.14397,0.86,SimpleBudgetV1
20,05_Ay,EEE,i,9,1,0.728137,0.750889,2.28767,0.84,SimpleBudgetV1
21,09_Oh,OOO,offer,10,1,0.756893,0.781225,2.37907,0.82,SimpleBudgetV1
22,20_FV,FVS,offer,10,1,0.776011,0.796866,2.43283,1,SimpleBudgetV1
23,06_Eh,EEE,offer,10,1,0.788176,0.833364,2.5081,0.74,SimpleBudgetV1
24,11_Oo,OOO,you,11,1,0.860435,0.907834,2.73505,1,SimpleBudgetV1
25,11_Oo,OOO,today,12,1,0.929612,0.955681,2.91606,0.94,SimpleBudgetV1
26,05_Ay,EEE,today,12,1,0.962633,0.999131,3.03434,0.84,SimpleBudgetV1
