ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,20_FV,five,0,0,0.0289598,0.44896,0.42,0.47792,1,0.0889599,0.09,1
1,1,06_Eh,five,0,0,0.139973,0.559973,0.497226,0.622719,0.74,0.0799726,0.09,1
2,2,09_Oh,dollars,1,0,0.309594,0.729594,0.684996,0.774193,0.82,0.0895945,0.09,1
3,3,07_Aa,dollars,1,0,0.426096,0.846096,0.763271,0.928921,0.86,0.0860956,0.09,1
4,4,20_FV,for,2,0,0.580741,1.00074,0.973241,1.02824,1,0.0807411,0.09,1
5,5,10_Or,for,2,0,0.66067,1.08067,1.05113,1.11021,0.22,0.0806702,0.09,1
6,6,07_Aa,a,3,0,0.834429,1.25443,1.22489,1.28397,0.86,0.0544293,0.09,1
7,7,07_Aa,sandwich,4,0,0.971699,1.3917,1.34527,1.43813,0.86,0.0716991,0.09,1
8,8,07_Aa,sandwich,4,0,1.11457,1.5317,1.4442,1.6192,0.86,0.0516993,0.09,1
9,9,14_ChJjSh,sandwich,4,0,1.20207,1.62207,1.57921,1.66494,0.732546,0.0620749,0.09,1
10,10,24_Tongue_Th,that's,5,1,1.73593,2.14154,2.11258,2.1705,0.42,0.0615427,0.09,1
11,11,07_Aa,that's,5,1,1.84694,2.26631,2.20115,2.33147,0.86,0.0663149,0.09,1
12,12,07_Aa,a,6,1,2.03942,2.47648,2.44594,2.50702,0.86,0.0764802,0.09,1.03386
13,13,22_MBP,bargain,7,1,2.14426,2.58486,2.54534,2.62438,1,0.0648646,0.09,1.03386
14,14,05_Ay,bargain,7,1,2.29717,2.72486,2.63923,2.81049,0.84,0.0848649,0.09,1.03386
15,15,14_ChJjSh,chips,8,2,2.89265,3.20221,3.17325,3.23117,0.728649,0.0822117,0.09,1
16,16,04_Ih,chips,8,2,3.00367,3.34092,3.27818,3.40367,0.22,0.0609245,0.09,1
17,17,22_MBP,chips,8,2,3.03263,3.36988,3.34092,3.39884,1,0.0898845,0.09,1
18,18,07_Aa,are,9,2,3.2506,3.6625,3.61703,3.70797,0.86,0.0625017,0.09,1.06565
19,19,11_Oo,two,10,2,3.50564,3.96264,3.91307,4.01221,0.94,0.0826402,0.09,1.08106
20,20,07_Aa,can't,11,3,4.17005,4.55994,4.48987,4.63001,0.94,0.0799456,0.09,1.1167
21,21,09_Oh,go,12,3,4.41138,4.9089,4.83883,4.97897,0.82,0.0688996,0.09,1.1167
22,22,22_MBP,much,13,3,4.53687,5.08435,5.05201,5.11669,1,0.0843515,0.09,1.1167
23,23,18_Uh,much,13,3,4.65271,5.22435,5.15428,5.29442,0.22,0.0643516,0.09,1.1167
24,24,14_ChJjSh,much,13,3,4.66961,5.27671,5.24438,5.30905,0.682,0.0767183,0.09,1.1167
25,25,09_Oh,lower,14,3,4.93884,5.58857,5.50107,5.67607,0.82,0.0685787,0.09,1.1167
26,26,06_Eh,lower,14,3,4.97706,5.63126,5.57435,5.68818,0.74,0.0712671,0.09,1.1167
27,27,12_Ww-Oo-,without,15,3,5.11723,5.78779,5.73087,5.8447,1,0.06779,0.09,1.1167
28,28,24_Tongue_Th,without,15,3,5.1864,5.86503,5.82234,5.90772,0.42,0.0650358,0.09,1.1167
29,29,09_Oh,without,15,3,5.25739,5.94431,5.85681,6.03181,0.82,0.0643144,0.09,1.1167
30,30,09_Oh,losing,16,3,5.47083,6.18265,6.13285,6.23245,0.82,0.0626564,0.09,1.1167
31,31,04_Ih,losing,16,3,5.57595,6.30004,6.21254,6.38754,0.294346,-0.646831,0.15,1.1167
32,32,22_MBP,my,17,3,5.73388,6.4764,6.44406,6.50874,1,-0.470472,0.15,1.1167
33,33,03_Ee,my,17,3,5.84972,6.60576,6.53569,6.67583,0.86,-0.341115,0.15,1.1167
34,34,06_Eh,toes,18,3,6.09105,6.87526,6.80519,6.94532,0.74,-0.0716195,0.15,1.1167
