EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,20_FV,FVS,five,0,0,0,0.0109439,0.0289598,1,SimpleBudgetV1
1,06_Eh,EEE,five,0,0,0.0145919,0.0383037,0.139973,0.74,SimpleBudgetV1
2,09_Oh,OOO,dollars,1,0,0.050071,0.0669246,0.309594,0.82,SimpleBudgetV1
3,07_Aa,AAA,dollars,1,0,0.0648609,0.0961605,0.426096,0.86,SimpleBudgetV1
4,20_FV,FVS,for,2,0,0.104731,0.114731,0.580741,1,SimpleBudgetV1
5,10_Or,OOO,for,2,0,0.119252,0.130415,0.66067,0.22,SimpleBudgetV1
6,07_Aa,AAA,a,3,0,0.152084,0.163247,0.834429,0.86,SimpleBudgetV1
7,07_Aa,AAA,sandwich,4,0,0.174829,0.192376,0.971699,0.86,SimpleBudgetV1
8,07_Aa,AAA,sandwich,4,0,0.193051,0.228144,1.11457,0.86,SimpleBudgetV1
9,14_ChJjSh,FVS,sandwich,4,0,0.219033,0.23523,1.20207,0.732546,SimpleBudgetV1
10,24_Tongue_Th,FVS,that's,5,1,0.265846,0.27679,1.43593,0.42,SimpleBudgetV1
11,07_Aa,AAA,that's,5,1,0.279982,0.304606,1.54694,0.86,SimpleBudgetV1
12,07_Aa,AAA,a,6,1,0.323083,0.334245,1.73942,0.86,SimpleBudgetV1
13,22_MBP,MBP,bargain,7,1,0.341249,0.355695,1.84426,1,SimpleBudgetV1
14,05_Ay,EEE,bargain,7,1,0.361715,0.393014,1.99717,0.84,SimpleBudgetV1
15,14_ChJjSh,FVS,chips,8,2,0.427725,0.438668,2.29265,0.728649,SimpleBudgetV1
16,04_Ih,EEE,chips,8,2,0.442316,0.466028,2.40367,0.22,SimpleBudgetV1
17,22_MBP,MBP,chips,8,2,0.454172,0.465116,2.43263,1,SimpleBudgetV1
18,07_Aa,AAA,are,9,2,0.492768,0.508892,2.6506,0.86,SimpleBudgetV1
19,11_Oo,OOO,two,10,2,0.540356,0.557684,2.90564,0.94,SimpleBudgetV1
20,07_Aa,AAA,can't,11,3,0.606019,0.629731,3.27005,0.94,SimpleBudgetV1
21,09_Oh,OOO,go,12,3,0.651619,0.675331,3.51138,0.82,SimpleBudgetV1
22,22_MBP,MBP,much,13,3,0.681715,0.692658,3.63687,1,SimpleBudgetV1
23,18_Uh,AAA,much,13,3,0.697218,0.72093,3.75271,0.22,SimpleBudgetV1
24,14_ChJjSh,FVS,much,13,3,0.706794,0.717738,3.76961,0.682,SimpleBudgetV1
25,09_Oh,OOO,lower,14,3,0.747487,0.778787,4.03884,0.82,SimpleBudgetV1
26,06_Eh,EEE,lower,14,3,0.76073,0.779991,4.07706,0.74,SimpleBudgetV1
27,12_Ww-Oo-,WUH,without,15,3,0.787214,0.806475,4.21723,1,SimpleBudgetV1
28,24_Tongue_Th,FVS,without,15,3,0.802692,0.817138,4.2864,0.42,SimpleBudgetV1
29,09_Oh,OOO,without,15,3,0.807679,0.838979,4.35739,0.82,SimpleBudgetV1
30,09_Oh,OOO,losing,16,3,0.85523,0.872084,4.57083,0.82,SimpleBudgetV1
31,04_Ih,EEE,losing,16,3,0.867871,0.89917,4.67595,0.294346,SimpleBudgetV1
32,22_MBP,MBP,my,17,3,0.907889,0.918833,4.83388,1,SimpleBudgetV1
33,03_Ee,EEE,my,17,3,0.923393,0.947104,4.94972,0.86,SimpleBudgetV1
34,06_Eh,EEE,toes,18,3,0.968992,0.992704,5.19105,0.74,SimpleBudgetV1
