EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,22_MBP,MBP,manila's,0,0,0,0.0380769,0.0360127,1,SimpleBudgetV1
1,07_Aa,AAA,manila's,0,0,0.0190385,0.0675,0.0818471,0.86,SimpleBudgetV1
2,14_ChJjSh,FVS,manila's,0,0,0.0744231,0.1125,0.17679,0.72,SimpleBudgetV1
3,07_Aa,AAA,manila's,0,0,0.0553846,0.145385,0.189885,0.86,SimpleBudgetV1
4,07_Aa,AAA,manila's,0,0,0.115962,0.167885,0.268458,0.86,SimpleBudgetV1
5,07_Aa,AAA,ermita,1,0,0.180962,0.221962,0.38108,0.86,SimpleBudgetV1
6,22_MBP,MBP,ermita,1,0,0.219859,0.257705,0.451675,1,SimpleBudgetV1
7,24_Tongue_Th,FVS,ermita,1,0,0.237731,0.272423,0.482498,0.42,SimpleBudgetV1
8,07_Aa,AAA,ermita,1,0,0.223538,0.305538,0.500395,0.86,SimpleBudgetV1
9,07_Aa,AAA,ermita,1,0,0.292397,0.342859,0.600818,0.86,SimpleBudgetV1
10,04_Ih,EEE,district,2,0,0.337885,0.374885,0.674129,0.68,SimpleBudgetV1
11,14_ChJjSh,FVS,district,2,0,0.391962,0.423269,0.771036,0.661,SimpleBudgetV1
12,04_Ih,EEE,district,2,0,0.376308,0.450308,0.781803,0.22,SimpleBudgetV1
13,04_Ih,EEE,district,2,0,0.426115,0.468808,0.846408,0.64,SimpleBudgetV1
14,07_Aa,AAA,has,3,0,0.501462,0.525,0.970816,0.86,SimpleBudgetV1
15,06_Eh,EEE,some,4,0,0.573077,0.623077,1.13131,0.74,SimpleBudgetV1
16,22_MBP,MBP,some,4,0,0.590865,0.613942,1.13949,1,SimpleBudgetV1
17,09_Oh,OOO,of,5,0,0.666846,0.690385,1.28365,0.82,SimpleBudgetV1
18,20_FV,FVS,of,5,0,0.682077,0.698692,1.30592,1,SimpleBudgetV1
19,24_Tongue_Th,FVS,the,6,0,0.711154,0.725,1.3583,0.42,SimpleBudgetV1
20,06_Eh,EEE,the,6,0,0.738154,0.763077,1.41985,0.74,SimpleBudgetV1
21,22_MBP,MBP,best,7,0,0.775,0.798077,1.4878,1,SimpleBudgetV1
22,06_Eh,EEE,best,7,0,0.807692,0.857692,1.5751,0.74,SimpleBudgetV1
23,03_Ee,EEE,seafood,8,0,0.891571,0.92711,1.72009,0.86,SimpleBudgetV1
24,20_FV,FVS,seafood,8,0,0.921308,0.951769,1.77153,1,SimpleBudgetV1
25,11_Oo,OOO,seafood,8,0,0.913692,0.979692,1.79074,0.94,SimpleBudgetV1
