word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,you,1,said,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,said,2,'meet,",",",",soft_pause,0,none,0.050000,0.050000,0.050000,0.050000,0,0
2,'meet,3,me,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,me,4,at,,,none,0,none,0.040000,0.040000,0.000000,0.040000,0,0
4,at,5,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,the,6,station,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,station,7,',",",",",region_break,1,comma_with_lull,0.290000,0.290000,0.290000,0.290000,0,1
7,',8,so,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,so,9,that,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,that,10,is,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,is,11,exactly,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
11,exactly,12,where,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
12,where,13,i,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
