EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,11_Oo,OOO,true,0,0,0.042838,0.11245,0.160659,0.94,SimpleBudgetV1
1,07_Aa,AAA,a,1,1,0.247015,0.279786,0.545023,0.86,SimpleBudgetV1
2,12_Ww-Oo-,WUH,warm,2,1,0.301205,0.344043,0.667567,1,SimpleBudgetV1
3,07_Aa,AAA,warm,2,1,0.34672,0.416332,0.789447,0.86,SimpleBudgetV1
4,22_MBP,MBP,warm,2,1,0.404953,0.437082,0.871162,1,SimpleBudgetV1
5,22_MBP,MBP,ambiance,3,1,0.451124,0.498675,0.982654,1,SimpleBudgetV1
6,07_Aa,AAA,ambiance,3,1,0.501151,0.604177,1.14356,0.86,SimpleBudgetV1
7,07_Aa,AAA,ambiance,3,1,0.570495,0.629933,1.24195,0.86,SimpleBudgetV1
8,04_Ih,EEE,is,4,1,0.675395,0.708166,1.43142,0.54,SimpleBudgetV1
9,03_Ee,EEE,key,5,1,0.7751,0.844712,1.67584,0.86,SimpleBudgetV1
10,06_Eh,EEE,here,6,1,0.908969,0.978581,1.95284,0.74,SimpleBudgetV1
