ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,11_Oo,true,0,0,0.160659,0.417212,0.33,0.504424,0.94,0.0972119,0.12,1.21094
1,1,07_Aa,a,1,1,0.845023,1.21787,1.18396,1.25177,0.86,0.0978667,0.12,1
2,2,12_Ww-Oo-,warm,2,1,0.967567,1.3524,1.30808,1.39672,1,0.112396,0.12,1
3,3,07_Aa,warm,2,1,1.08945,1.4924,1.42038,1.56442,0.86,0.092396,0.12,1
4,4,22_MBP,warm,2,1,1.17116,1.58214,1.5489,1.61538,1,0.102139,0.12,1
5,5,22_MBP,ambiance,3,1,1.28265,1.70779,1.6586,1.75699,1,0.107795,0.12,1
6,6,07_Aa,ambiance,3,1,1.44356,1.84779,1.76029,1.93529,0.86,0.087795,0.12,1
7,7,07_Aa,ambiance,3,1,1.54195,1.98779,1.9263,2.04929,0.86,0.107795,0.12,1
8,8,04_Ih,is,4,1,1.73142,2.2103,2.1764,2.24421,0.54,0.0903018,0.12,1
9,9,03_Ee,key,5,1,1.97584,2.48673,2.41273,2.56073,0.86,0.0867317,0.12,1.02748
10,10,06_Eh,here,6,1,2.25284,2.85879,2.78042,2.93716,0.74,-0.488085,0.15,1.08814
