EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,07_Aa,AAA,a,0,0,0.0351847,0.0643623,0.118136,0.86,SimpleBudgetV1
1,03_Ee,EEE,deep,1,0,0.123957,0.185936,0.367761,0.86,SimpleBudgetV1
2,22_MBP,MBP,deep,1,0,0.175805,0.20441,0.451214,1,SimpleBudgetV1
3,04_Ih,EEE,crimson,2,0,0.239169,0.283222,0.61994,0.68,SimpleBudgetV1
4,22_MBP,MBP,crimson,2,0,0.264791,0.302551,0.673286,1,SimpleBudgetV1
5,04_Ih,EEE,crimson,2,0,0.255352,0.337163,0.703159,0.22,SimpleBudgetV1
6,09_Oh,OOO,crimson,2,0,0.30345,0.353795,0.779977,0.82,SimpleBudgetV1
7,06_Eh,EEE,like,3,1,0.466031,0.52801,1.17966,0.74,SimpleBudgetV1
8,22_MBP,MBP,my,4,1,0.544696,0.573302,1.32677,1,SimpleBudgetV1
9,03_Ee,EEE,my,4,1,0.58522,0.647199,1.46256,0.86,SimpleBudgetV1
10,22_MBP,MBP,bodega's,5,1,0.657688,0.709178,1.62211,1,SimpleBudgetV1
11,09_Oh,OOO,bodega's,5,1,0.700596,0.760667,1.73413,0.82,SimpleBudgetV1
12,05_Ay,EEE,bodega's,5,1,0.767104,0.814303,1.87671,0.84,SimpleBudgetV1
13,07_Aa,AAA,bodega's,5,1,0.810012,0.874374,1.99892,0.86,SimpleBudgetV1
14,12_Ww-Oo-,WUH,walls,6,1,0.878427,0.916567,2.13019,1,SimpleBudgetV1
15,07_Aa,AAA,walls,6,1,0.918951,0.98093,2.25466,0.86,SimpleBudgetV1
