start,end,phone,word,confidence,word_index,speech_region_index,phone_index,phrase_index,sentence_index,alignment_reason
0.270000,0.780000,spn,ham,1.0,0,0,0,0,-1,mfa_textgrid_phone
1.030000,1.160000,M,mayo,1.0,1,1,0,1,-1,mfa_textgrid_phone
1.160000,1.430000,EY1,mayo,1.0,1,1,1,1,-1,mfa_textgrid_phone
1.430000,1.720000,OW0,mayo,1.0,1,1,2,1,-1,mfa_textgrid_phone
2.060000,2.260000,L,lettuce,1.0,2,2,0,2,-1,mfa_textgrid_phone
2.260000,2.360000,EH1,lettuce,1.0,2,2,1,2,-1,mfa_textgrid_phone
2.360000,2.390000,T,lettuce,1.0,2,2,2,2,-1,mfa_textgrid_phone
2.390000,2.510000,AH0,lettuce,1.0,2,2,3,2,-1,mfa_textgrid_phone
2.510000,2.710000,S,lettuce,1.0,2,2,4,2,-1,mfa_textgrid_phone
2.810000,2.900000,AE1,and,1.0,3,2,0,2,-1,mfa_textgrid_phone
2.900000,2.960000,N,and,1.0,3,2,1,2,-1,mfa_textgrid_phone
2.960000,2.990000,D,and,1.0,3,2,2,2,-1,mfa_textgrid_phone
2.990000,3.110000,CH,cheese,1.0,4,2,0,2,-1,mfa_textgrid_phone
3.110000,3.330000,IY1,cheese,1.0,4,2,1,2,-1,mfa_textgrid_phone
3.330000,3.520000,Z,cheese,1.0,4,2,2,2,-1,mfa_textgrid_phone
3.990000,4.120000,K,classic,1.0,5,3,0,3,-1,mfa_textgrid_phone
4.120000,4.190000,L,classic,1.0,5,3,1,3,-1,mfa_textgrid_phone
4.190000,4.290000,AE1,classic,1.0,5,3,2,3,-1,mfa_textgrid_phone
4.290000,4.420000,S,classic,1.0,5,3,3,3,-1,mfa_textgrid_phone
4.420000,4.470000,IH0,classic,1.0,5,3,4,3,-1,mfa_textgrid_phone
4.470000,4.520000,K,classic,1.0,5,3,5,3,-1,mfa_textgrid_phone
4.520000,4.590000,K,combo,1.0,6,3,0,3,-1,mfa_textgrid_phone
4.590000,4.730000,AA1,combo,1.0,6,3,1,3,-1,mfa_textgrid_phone
4.730000,4.770000,M,combo,1.0,6,3,2,3,-1,mfa_textgrid_phone
4.770000,4.810000,B,combo,1.0,6,3,3,3,-1,mfa_textgrid_phone
4.810000,5.020000,OW2,combo,1.0,6,3,4,3,-1,mfa_textgrid_phone
