EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,09_Oh,OOO,soul,0,0,0.0381406,0.100119,0.184218,0.82,SimpleBudgetV1
1,20_FV,FVS,food,1,0,0.11919,0.147795,0.355732,1,SimpleBudgetV1
2,11_Oo,OOO,food,1,0,0.15733,0.219309,0.501837,0.94,SimpleBudgetV1
3,09_Oh,OOO,sounds,2,0,0.27652,0.338498,0.819455,0.82,SimpleBudgetV1
4,09_Oh,OOO,delicious,3,0,0.368296,0.424076,1.05576,0.9,SimpleBudgetV1
5,14_ChJjSh,FVS,delicious,3,0,0.449821,0.49702,1.26158,0.703,SimpleBudgetV1
6,09_Oh,OOO,delicious,3,0,0.426222,0.537783,1.28445,0.82,SimpleBudgetV1
7,09_Oh,OOO,delicious,3,0,0.501311,0.565673,1.42166,0.82,SimpleBudgetV1
8,06_Eh,EEE,ever,4,1,0.635304,0.679356,1.75166,0.74,SimpleBudgetV1
9,20_FV,FVS,ever,4,1,0.677783,0.715542,1.85648,1,SimpleBudgetV1
10,06_Eh,EEE,ever,4,1,0.68801,0.769821,1.94243,0.74,SimpleBudgetV1
11,03_Ee,EEE,tried,5,1,0.833135,0.895113,2.30273,0.86,SimpleBudgetV1
12,04_Ih,EEE,it,6,1,0.949368,0.978546,2.56877,0.54,SimpleBudgetV1
