ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,04_Ih,i'm,0,0,0.0605969,0.438378,0.4,0.476756,0.367942,0.118378,0.12,1
1,1,22_MBP,i'm,0,0,0.153512,0.531293,0.503793,0.558793,1,0.0912933,0.12,1
2,2,09_Oh,not,1,0,0.319144,0.696925,0.644407,0.749442,0.82,0.0969247,0.12,1
3,3,06_Eh,sure,2,0,0.521133,0.898914,0.846397,0.951432,0.74,0.0989142,0.12,1
4,4,12_Ww-Oo-,what,3,0,0.626329,1.00411,0.97661,1.03161,1,0.0841103,0.12,1
5,5,07_Aa,what,3,0,0.69032,1.0681,1.03901,1.09719,0.86,0.108101,0.12,1
6,6,24_Tongue_Th,that,4,0,0.78372,1.1615,1.134,1.189,0.42,0.0815008,0.12,1
7,7,07_Aa,that,4,0,0.876635,1.3015,1.23669,1.36631,0.86,0.101501,0.12,1.18833
8,8,22_MBP,means,5,0,0.97359,1.53846,1.5093,1.56761,1,0.104374,0.12,1.20287
9,9,03_Ee,means,5,0,1.07054,1.67846,1.60833,1.74858,0.86,0.118456,0.12,1.33534
10,10,04_Ih,is,6,1,1.65083,2.11472,2.08722,2.14222,0.26913,0.114724,0.12,1
11,11,24_Tongue_Th,that,7,1,1.74423,2.20812,2.18062,2.23562,0.42,0.088124,0.12,1
12,12,07_Aa,that,7,1,1.83714,2.30317,2.24808,2.35826,0.86,0.103172,0.12,1.0101
13,13,07_Aa,a,8,1,1.99825,2.4711,2.4436,2.4986,0.86,0.111101,0.12,1.02406
14,14,09_Oh,local,9,1,2.13932,2.62791,2.58879,2.66704,0.82,-0.558964,0.15,1.04812
15,15,07_Aa,local,9,1,2.21397,2.70616,2.6335,2.77882,0.86,-0.480716,0.15,1.04812
16,16,14_ChJjSh,joke,10,1,2.35019,2.84894,2.82144,2.87644,0.729859,-0.337939,0.15,1.04812
17,17,06_Eh,joke,10,1,2.44311,2.94632,2.89128,3.00137,0.74,-0.240553,0.15,1.04812
