EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,04_Ih,EEE,i'm,0,0,0.0099728,0.0444243,0.0605969,0.367942,SimpleBudgetV1
1,22_MBP,MBP,i'm,0,0,0.0580236,0.0797824,0.153512,1,SimpleBudgetV1
2,09_Oh,OOO,not,1,0,0.119674,0.166818,0.319144,0.82,SimpleBudgetV1
3,06_Eh,EEE,sure,2,0,0.210335,0.25748,0.521133,0.74,SimpleBudgetV1
4,12_Ww-Oo-,WUH,what,3,0,0.270027,0.292221,0.626329,1,SimpleBudgetV1
5,07_Aa,AAA,what,3,0,0.296791,0.322901,0.69032,0.86,SimpleBudgetV1
6,24_Tongue_Th,FVS,that,4,0,0.340888,0.362647,0.78372,0.42,SimpleBudgetV1
7,07_Aa,AAA,that,4,0,0.368994,0.417951,0.876635,0.86,SimpleBudgetV1
8,22_MBP,MBP,means,5,0,0.426111,0.447869,0.97359,1,SimpleBudgetV1
9,03_Ee,EEE,means,5,0,0.456936,0.50408,1.07054,0.86,SimpleBudgetV1
10,04_Ih,EEE,is,6,1,0.595213,0.617407,1.35083,0.26913,SimpleBudgetV1
11,24_Tongue_Th,FVS,that,7,1,0.637353,0.659111,1.44423,0.42,SimpleBudgetV1
12,07_Aa,AAA,that,7,1,0.665458,0.714415,1.53714,0.86,SimpleBudgetV1
13,07_Aa,AAA,a,8,1,0.751151,0.773345,1.69825,0.86,SimpleBudgetV1
14,09_Oh,OOO,local,9,1,0.808812,0.842321,1.83932,0.82,SimpleBudgetV1
15,07_Aa,AAA,local,9,1,0.82796,0.89019,1.91397,0.86,SimpleBudgetV1
16,14_ChJjSh,FVS,joke,10,1,0.909338,0.931097,2.05019,0.729859,SimpleBudgetV1
17,06_Eh,EEE,joke,10,1,0.93835,0.985494,2.14311,0.74,SimpleBudgetV1
