PlaybackSec,EventIndex,PoseID,SourceWord,CommittedCenterSec,SubmittedWeight,SourceStrength
0.633333,0,07_Aa,algeria,0.657637,0.3148,0.86
0.65,0,07_Aa,algeria,0.657637,0.86,0.86
0.666667,0,07_Aa,algeria,0.657637,0.86,0.86
0.683333,0,07_Aa,algeria,0.657637,0.840926,0.86
0.683333,1,10_Or,algeria,0.780134,0.00395485,0.385924
0.7,0,07_Aa,algeria,0.657637,0.670283,0.86
0.7,1,10_Or,algeria,0.780134,0.127202,0.385924
0.716667,0,07_Aa,algeria,0.657637,0.364848,0.86
0.716667,1,10_Or,algeria,0.780134,0.431573,0.385924
0.733333,0,07_Aa,algeria,0.657637,0.0976974,0.86
0.733333,1,10_Or,algeria,0.780134,0.758569,0.385924
0.75,0,07_Aa,algeria,0.657637,0.00163309,0.86
0.75,1,10_Or,algeria,0.780134,0.926012,0.385924
0.766667,1,10_Or,algeria,0.780134,0.94,0.385924
0.783333,1,10_Or,algeria,0.780134,0.94,0.385924
0.8,1,10_Or,algeria,0.780134,0.94,0.385924
0.816667,1,10_Or,algeria,0.780134,0.854048,0.385924
0.816667,2,07_Aa,algeria,0.882214,0.0958645,0.86
0.833333,1,10_Or,algeria,0.780134,0.508238,0.385924
0.833333,2,07_Aa,algeria,0.882214,0.425969,0.86
0.85,1,10_Or,algeria,0.780134,0.131251,0.385924
0.85,2,07_Aa,algeria,0.882214,0.759363,0.86
0.866666,1,10_Or,algeria,0.780134,0.000631664,0.385924
0.866666,2,07_Aa,algeria,0.882214,0.859909,0.86
0.883333,2,07_Aa,algeria,0.882214,0.86,0.86
0.9,2,07_Aa,algeria,0.882214,0.859567,0.86
0.916666,2,07_Aa,algeria,0.882214,0.807933,0.86
0.933333,2,07_Aa,algeria,0.882214,0.63163,0.86
0.95,2,07_Aa,algeria,0.882214,0.374021,0.86
0.966666,2,07_Aa,algeria,0.882214,0.139617,0.86
0.966666,3,04_Ih,is,1.03011,0.00540212,0.445438
0.983333,2,07_Aa,algeria,0.882214,0.016658,0.86
0.983333,3,04_Ih,is,1.03011,0.141761,0.445438
1,3,04_Ih,is,1.03011,0.365457,0.445438
1.01667,3,04_Ih,is,1.03011,0.445373,0.445438
1.03333,3,04_Ih,is,1.03011,0.445438,0.445438
1.05,3,04_Ih,is,1.03011,0.441494,0.445438
1.06667,3,04_Ih,is,1.03011,0.363783,0.445438
1.08333,3,04_Ih,is,1.03011,0.198922,0.445438
1.1,3,04_Ih,is,1.03011,0.0498358,0.445438
1.18333,4,09_Oh,known,1.21319,0.0115366,0.82
1.2,4,09_Oh,known,1.21319,0.82,0.82
