start,end,phone,word,confidence,word_index,speech_region_index,phone_index,sentence_index,alignment_reason
0.530000,0.620000,N,never,1.0,0,0,0,-1,mfa_textgrid_phone
0.620000,0.690000,EH1,never,1.0,0,0,1,-1,mfa_textgrid_phone
0.690000,0.750000,V,never,1.0,0,0,2,-1,mfa_textgrid_phone
0.750000,0.830000,ER0,never,1.0,0,0,3,-1,mfa_textgrid_phone
0.830000,0.930000,F,forget,1.0,1,0,0,-1,mfa_textgrid_phone
0.930000,1.010000,ER0,forget,1.0,1,0,1,-1,mfa_textgrid_phone
1.010000,1.080000,G,forget,1.0,1,0,2,-1,mfa_textgrid_phone
1.080000,1.220000,EH1,forget,1.0,1,0,3,-1,mfa_textgrid_phone
1.220000,1.260000,T,forget,1.0,1,0,4,-1,mfa_textgrid_phone
1.260000,1.410000,HH,how,1.0,2,0,0,-1,mfa_textgrid_phone
1.410000,1.530000,AW1,how,1.0,2,0,1,-1,mfa_textgrid_phone
1.530000,1.610000,M,much,1.0,3,0,0,-1,mfa_textgrid_phone
1.610000,1.700000,AH1,much,1.0,3,0,1,-1,mfa_textgrid_phone
1.700000,1.820000,CH,much,1.0,3,0,2,-1,mfa_textgrid_phone
1.820000,1.860000,Y,your,1.0,4,0,0,-1,mfa_textgrid_phone
1.860000,1.910000,UH1,your,1.0,4,0,1,-1,mfa_textgrid_phone
1.910000,1.950000,R,your,1.0,4,0,2,-1,mfa_textgrid_phone
1.950000,2.020000,HH,help,1.0,5,0,0,-1,mfa_textgrid_phone
2.020000,2.080000,EH1,help,1.0,5,0,1,-1,mfa_textgrid_phone
2.080000,2.180000,L,help,1.0,5,0,2,-1,mfa_textgrid_phone
2.180000,2.220000,P,help,1.0,5,0,3,-1,mfa_textgrid_phone
2.220000,2.310000,M,mattered,1.0,6,0,0,-1,mfa_textgrid_phone
2.310000,2.470000,AE1,mattered,1.0,6,0,1,-1,mfa_textgrid_phone
2.470000,2.510000,T,mattered,1.0,6,0,2,-1,mfa_textgrid_phone
2.510000,2.610000,ER0,mattered,1.0,6,0,3,-1,mfa_textgrid_phone
2.610000,2.690000,D,mattered,1.0,6,0,4,-1,mfa_textgrid_phone
