EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,16_Ww-Ew-,WUH,new,0,0,0.0202148,0.0530638,0.122483,1,SimpleBudgetV1
1,03_Ee,EEE,zealand,1,0,0.0753217,0.0986698,0.290822,0.86,SimpleBudgetV1
2,03_Ee,EEE,zealand,1,0,0.0898547,0.133215,0.372855,0.86,SimpleBudgetV1
3,04_Ih,EEE,is,2,0,0.165205,0.18067,0.57812,0.22,SimpleBudgetV1
4,20_FV,FVS,famous,3,0,0.19204,0.212053,0.675431,1,SimpleBudgetV1
5,07_Aa,AAA,famous,3,0,0.201213,0.224561,0.711669,0.86,SimpleBudgetV1
6,22_MBP,MBP,famous,3,0,0.216778,0.236791,0.758128,1,SimpleBudgetV1
7,09_Oh,OOO,famous,3,0,0.218724,0.262085,0.803658,0.82,SimpleBudgetV1
8,20_FV,FVS,for,4,0,0.275426,0.286342,0.93898,1,SimpleBudgetV1
9,10_Or,OOO,for,4,0,0.294075,0.309539,1.00892,0.269831,SimpleBudgetV1
10,04_Ih,EEE,its,5,0,0.341124,0.373973,1.19527,0.38,SimpleBudgetV1
11,20_FV,FVS,fjords,6,0,0.384081,0.399242,1.3093,1,SimpleBudgetV1
12,09_Oh,OOO,fjords,6,0,0.404296,0.437145,1.40644,0.82,SimpleBudgetV1
13,07_Aa,AAA,and,7,0,0.4659,0.481364,1.58333,0.86,SimpleBudgetV1
14,14_ChJjSh,FVS,sheep,8,0,0.492735,0.507896,1.67253,0.696564,SimpleBudgetV1
15,03_Ee,EEE,sheep,8,0,0.51295,0.545799,1.76967,0.86,SimpleBudgetV1
16,22_MBP,MBP,sheep,8,0,0.542009,0.55717,1.83725,1,SimpleBudgetV1
17,12_Ww-Oo-,WUH,what,9,1,0.589286,0.60475,1.9958,1,SimpleBudgetV1
18,07_Aa,AAA,what,9,1,0.607934,0.626128,2.0627,0.86,SimpleBudgetV1
19,12_Ww-Oo-,WUH,would,10,1,0.635224,0.649779,2.14785,1,SimpleBudgetV1
20,09_Oh,OOO,would,10,1,0.654782,0.670246,2.21475,0.82,SimpleBudgetV1
21,11_Oo,OOO,you,11,1,0.694251,0.739735,2.39687,1,SimpleBudgetV1
22,06_Eh,EEE,like,12,1,0.765003,0.797852,2.61227,0.74,SimpleBudgetV1
23,11_Oo,OOO,to,13,1,0.827517,0.844801,2.79523,1,SimpleBudgetV1
24,03_Ee,EEE,eat,14,1,0.873658,0.906507,2.97549,0.86,SimpleBudgetV1
25,11_Oo,OOO,today,15,1,0.932457,0.957473,3.15896,0.94,SimpleBudgetV1
26,05_Ay,EEE,today,15,1,0.964144,0.999166,3.28162,0.84,SimpleBudgetV1
