ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,16_Ww-Ew-,new,0,0,0.122483,0.382079,0.31,0.454158,1,0.0620792,0.09,1.31277
1,1,03_Ee,zealand,1,0,0.290822,0.603069,0.551837,0.654301,0.86,0.0830691,0.09,1.31277
2,2,03_Ee,zealand,1,0,0.372855,0.71076,0.62326,0.79826,0.86,0.07076,0.09,1.31277
3,3,04_Ih,is,2,0,0.57812,0.980225,0.946292,1.01416,0.22,0.060225,0.09,1.31277
4,4,20_FV,famous,3,0,0.675431,1.10797,1.06406,1.15188,1,0.0679715,0.09,1.31277
5,5,07_Aa,famous,3,0,0.711669,1.15554,1.10431,1.20678,0.86,0.0755438,0.09,1.31277
6,6,22_MBP,famous,3,0,0.758128,1.21653,1.17262,1.26045,1,0.0565339,0.09,1.31277
7,7,09_Oh,famous,3,0,0.803658,1.2763,1.1888,1.3638,0.82,0.0763041,0.09,1.31277
8,8,20_FV,for,4,0,0.93898,1.45395,1.42645,1.48145,1,0.0539516,0.09,1.31277
9,9,10_Or,for,4,0,1.00892,1.54577,1.51184,1.5797,0.269831,0.0657696,0.09,1.31277
10,10,04_Ih,its,5,0,1.19527,1.79039,1.71832,1.86247,0.38,0.0703951,0.09,1.31277
11,11,20_FV,fjords,6,0,1.3093,1.9401,1.90683,1.97336,1,0.0600983,0.09,1.31277
12,12,09_Oh,fjords,6,0,1.40644,2.06762,1.99554,2.1397,0.82,0.0676233,0.09,1.31277
13,13,07_Aa,and,7,0,1.58333,2.29983,2.2659,2.33376,0.86,0.059829,0.09,1.31277
14,14,14_ChJjSh,sheep,8,0,1.67253,2.41693,2.38366,2.4502,0.696564,0.0569301,0.09,1.31277
15,15,03_Ee,sheep,8,0,1.76967,2.54445,2.47237,2.61653,0.86,0.064455,0.09,1.31277
16,16,22_MBP,sheep,8,0,1.83725,2.63317,2.5999,2.66643,1,0.0731676,0.09,1.31277
17,17,12_Ww-Oo-,what,9,1,2.1058,2.98571,2.95178,3.01965,1,0.0657151,0.09,1.31277
18,18,07_Aa,what,9,1,2.1727,3.07354,3.03362,3.11346,0.86,0.0735409,0.09,1.31277
19,19,12_Ww-Oo-,would,10,1,2.25785,3.18532,3.15338,3.21725,1,0.0653188,0.09,1.31277
20,20,09_Oh,would,10,1,2.32475,3.27314,3.23921,3.30708,0.82,0.0731447,0.09,1.31277
21,21,11_Oo,you,11,1,2.50687,3.51222,3.42472,3.59972,1,0.0722263,0.09,1.31277
22,22,06_Eh,like,12,1,2.72227,3.795,3.72292,3.86707,0.74,-0.591879,0.15,1.31277
23,23,11_Oo,to,13,1,2.90523,4.03519,3.99726,4.07311,1,-0.351689,0.15,1.31277
24,24,03_Ee,eat,14,1,3.08549,4.27183,4.19975,4.34391,0.86,-0.115048,0.15,1.31277
25,25,11_Oo,today,15,1,3.26896,4.51268,4.45779,4.56757,0.94,0.125807,0.15,1.31277
26,26,05_Ay,today,15,1,3.39162,4.65268,4.57583,4.72953,0.84,0.265807,0.15,1.31277
