EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,04_Ih,EEE,did,0,0,0.0222222,0.0583333,0.114038,0.64,SimpleBudgetV1
1,11_Oo,OOO,you,1,0,0.0833333,0.133333,0.306723,1,SimpleBudgetV1
2,09_Oh,OOO,know,2,0,0.161111,0.197222,0.507273,0.82,SimpleBudgetV1
3,06_Eh,EEE,denmark,3,0,0.215143,0.24081,0.645467,0.74,SimpleBudgetV1
4,22_MBP,MBP,denmark,3,0,0.243167,0.265167,0.71962,1,SimpleBudgetV1
5,07_Aa,AAA,denmark,3,0,0.237667,0.285333,0.740383,0.86,SimpleBudgetV1
6,04_Ih,EEE,is,4,0,0.3205,0.3375,0.931495,0.238009,SimpleBudgetV1
7,12_Ww-Oo-,WUH,where,5,0,0.348611,0.370833,1.01848,1,SimpleBudgetV1
8,06_Eh,EEE,where,5,0,0.372222,0.408333,1.10499,0.74,SimpleBudgetV1
9,24_Tongue_Th,FVS,the,6,0,0.421944,0.431944,1.2088,0.42,SimpleBudgetV1
10,06_Eh,EEE,the,6,0,0.441444,0.459444,1.27534,0.74,SimpleBudgetV1
11,20_FV,FVS,first,7,0,0.469444,0.486111,1.35273,1,SimpleBudgetV1
12,04_Ih,EEE,first,7,0,0.491667,0.527778,1.44317,0.287545,SimpleBudgetV1
13,14_ChJjSh,FVS,chocolate,8,0,0.538889,0.568889,1.56822,0.651587,SimpleBudgetV1
14,09_Oh,OOO,chocolate,8,0,0.556111,0.591111,1.62406,0.82,SimpleBudgetV1
15,24_Tongue_Th,FVS,chocolate,8,0,0.590139,0.617639,1.70979,0.42,SimpleBudgetV1
16,07_Aa,AAA,chocolate,8,0,0.578889,0.643889,1.73102,0.86,SimpleBudgetV1
17,07_Aa,AAA,chocolate,8,0,0.622639,0.660139,1.81596,0.86,SimpleBudgetV1
18,07_Aa,AAA,candy,9,0,0.678555,0.704222,1.95752,0.86,SimpleBudgetV1
19,03_Ee,EEE,candy,9,0,0.693222,0.740889,2.03019,0.86,SimpleBudgetV1
20,03_Ee,EEE,candy,9,0,0.731722,0.761056,2.11325,0.86,SimpleBudgetV1
21,22_MBP,MBP,bar,10,0,0.754167,0.770833,2.15886,1,SimpleBudgetV1
22,07_Aa,AAA,bar,10,0,0.777778,0.813889,2.25324,0.86,SimpleBudgetV1
23,12_Ww-Oo-,WUH,was,11,0,0.824,0.84,2.35564,1,SimpleBudgetV1
24,07_Aa,AAA,was,11,0,0.8455,0.8625,2.41792,0.86,SimpleBudgetV1
25,04_Ih,EEE,invented,12,0,0.88125,0.91375,2.54109,0.68,SimpleBudgetV1
26,20_FV,FVS,invented,12,0,0.899063,0.929062,2.58798,1,SimpleBudgetV1
27,24_Tongue_Th,FVS,invented,12,0,0.92625,0.95375,2.66142,0.42,SimpleBudgetV1
28,06_Eh,EEE,invented,12,0,0.915,0.98,2.68265,0.74,SimpleBudgetV1
29,06_Eh,EEE,invented,12,0,0.956563,0.996562,2.76493,0.74,SimpleBudgetV1
