EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,07_Aa,AAA,got,0,0,0.0228798,0.0571996,0.0765717,0.86,SimpleBudgetV1
1,07_Aa,AAA,a,1,0,0.100814,0.125124,0.216042,0.86,SimpleBudgetV1
2,20_FV,FVS,few,2,0,0.142999,0.166832,0.296259,1,SimpleBudgetV1
3,16_Ww-Ew-,WUH,few,2,0,0.174777,0.226415,0.383618,1,SimpleBudgetV1
4,07_Aa,AAA,around,3,0,0.234876,0.271579,0.48427,0.86,SimpleBudgetV1
5,09_Oh,OOO,around,3,0,0.28425,0.352413,0.608775,0.82,SimpleBudgetV1
6,24_Tongue_Th,FVS,the,4,0,0.376961,0.391261,0.734572,0.42,SimpleBudgetV1
7,06_Eh,EEE,the,4,0,0.404846,0.430586,0.798837,0.74,SimpleBudgetV1
8,10_Or,OOO,corner,5,0,0.459305,0.496008,0.913467,0.68,SimpleBudgetV1
9,06_Eh,EEE,corner,5,0,0.486832,0.554995,0.996192,0.74,SimpleBudgetV1
10,12_Ww-Oo-,WUH,why,6,1,0.627607,0.66137,1.23252,1,SimpleBudgetV1
11,05_Ay,EEE,why,6,1,0.667329,0.713009,1.31987,0.84,SimpleBudgetV1
12,11_Oo,OOO,do,7,1,0.759206,0.783515,1.47514,0.94,SimpleBudgetV1
13,11_Oo,OOO,you,8,1,0.821251,0.892751,1.63892,0.94,SimpleBudgetV1
14,07_Aa,AAA,ask,9,1,0.932473,0.984111,1.83263,0.86,SimpleBudgetV1
