ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,07_Aa,got,0,0,0.0765717,0.202816,0.17,0.235633,0.86,0.0828164,0.12,1
1,1,07_Aa,a,1,0,0.216042,0.342286,0.314786,0.369786,0.86,0.102286,0.12,1
2,2,20_FV,few,2,0,0.296259,0.422504,0.395004,0.450004,1,0.102504,0.12,1
3,3,16_Ww-Ew-,few,2,0,0.383618,0.509863,0.460486,0.559239,1,0.109863,0.12,1
4,4,07_Aa,around,3,0,0.48427,0.610515,0.57542,0.64561,0.86,0.0905151,0.12,1
5,5,09_Oh,around,3,0,0.608775,0.73502,0.669843,0.800197,0.82,0.0950201,0.12,1
6,6,24_Tongue_Th,the,4,0,0.734572,0.860816,0.833316,0.888316,0.42,0.100816,0.12,1
7,7,06_Eh,the,4,0,0.798837,0.925082,0.897582,0.952582,0.74,0.0850818,0.12,1
8,8,10_Or,corner,5,0,0.913467,1.03971,1.00462,1.07481,0.68,0.119711,0.12,1
9,9,06_Eh,corner,5,0,0.996192,1.12244,1.05726,1.18761,0.74,0.0824363,0.12,1
10,10,12_Ww-Oo-,why,6,1,1.53252,1.69228,1.66,1.72457,1,0.0922852,0.12,1
11,11,05_Ay,why,6,1,1.61987,1.77964,1.73596,1.82332,0.84,0.0996438,0.12,1
12,12,11_Oo,do,7,1,1.77514,1.93491,1.90741,1.96241,0.94,0.0949143,0.12,1
13,13,11_Oo,you,8,1,1.93892,2.09869,2.03032,2.16706,0.94,0.0986928,0.12,1
14,14,07_Aa,ask,9,1,2.13263,2.2924,2.24302,2.34178,0.86,-0.334475,0.15,1
