word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,hold,1,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,the,2,cup,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,cup,3,with,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,with,4,both,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,both,5,hands,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,hands,6,so,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,so,7,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,the,8,hot,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
8,hot,9,tea,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
9,tea,10,does,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
10,does,11,not,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
11,not,12,spill,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
