word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,please,1,sort,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,sort,2,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,the,3,letters,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,letters,4,by,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,by,5,sender,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,sender,6,date,",",",",region_break,1,comma_with_lull,0.180000,0.180000,0.110000,0.180000,0,1
6,date,7,subject,",",",",soft_pause,0,none,0.070000,0.070000,0.070000,0.070000,1,1
7,subject,8,urgency,",",",",region_break,1,comma_with_lull,0.160000,0.160000,0.160000,0.160000,1,2
8,urgency,9,department,",",",",soft_pause,0,none,0.060000,0.060000,0.060000,0.060000,2,2
9,department,10,and,",",",",region_break,1,comma_with_lull,0.300000,0.300000,0.300000,0.300000,2,3
10,and,11,required,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
11,required,12,response,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
