word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,i,1,see,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,see,2,so,.,.,region_break,1,hard_punctuation_with_lull,0.710000,0.710000,0.710000,0.710000,0,1
2,so,3,you,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
3,you,4,do,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
4,do,5,text,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
5,text,6,alignment,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
6,alignment,7,for,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
7,for,8,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,the,9,building,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,building,10,that's,?,?,region_break,1,hard_punctuation_with_lull,0.690000,0.690000,0.690000,0.690000,1,2
10,that's,11,interesting,,,none,0,none,0.060000,0.060000,0.000000,0.060000,2,2
11,interesting,12,how,!,!,region_break,1,hard_punctuation_with_lull,0.460000,0.460000,0.460000,0.460000,2,3
12,how,13,does,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
13,does,14,that,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
14,that,15,work,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
