start,end,phone,word,confidence,word_index,speech_region_index,phone_index,phrase_index,sentence_index,alignment_reason
0.040000,0.140000,R,red,1.0,0,0,0,0,-1,mfa_textgrid_phone
0.140000,0.310000,EH1,red,1.0,0,0,1,0,-1,mfa_textgrid_phone
0.310000,0.450000,D,red,1.0,0,0,2,0,-1,mfa_textgrid_phone
0.570000,0.740000,AO1,orange,1.0,1,0,0,0,-1,mfa_textgrid_phone
0.740000,0.810000,R,orange,1.0,1,0,1,0,-1,mfa_textgrid_phone
0.810000,0.900000,AH0,orange,1.0,1,0,2,0,-1,mfa_textgrid_phone
0.900000,0.980000,N,orange,1.0,1,0,3,0,-1,mfa_textgrid_phone
0.980000,1.160000,JH,orange,1.0,1,0,4,0,-1,mfa_textgrid_phone
1.240000,1.380000,Y,yellow,1.0,2,0,0,0,-1,mfa_textgrid_phone
1.380000,1.460000,EH1,yellow,1.0,2,0,1,0,-1,mfa_textgrid_phone
1.460000,1.560000,L,yellow,1.0,2,0,2,0,-1,mfa_textgrid_phone
1.560000,1.830000,OW0,yellow,1.0,2,0,3,0,-1,mfa_textgrid_phone
1.910000,1.970000,G,green,1.0,3,0,0,0,-1,mfa_textgrid_phone
1.970000,2.080000,R,green,1.0,3,0,1,0,-1,mfa_textgrid_phone
2.080000,2.270000,IY1,green,1.0,3,0,2,0,-1,mfa_textgrid_phone
2.270000,2.410000,N,green,1.0,3,0,3,0,-1,mfa_textgrid_phone
2.530000,2.660000,B,blue,1.0,4,0,0,0,-1,mfa_textgrid_phone
2.660000,2.750000,L,blue,1.0,4,0,1,0,-1,mfa_textgrid_phone
2.750000,3.000000,UW1,blue,1.0,4,0,2,0,-1,mfa_textgrid_phone
3.170000,3.300000,IH1,indigo,1.0,5,1,0,1,-1,mfa_textgrid_phone
3.300000,3.360000,N,indigo,1.0,5,1,1,1,-1,mfa_textgrid_phone
3.360000,3.400000,D,indigo,1.0,5,1,2,1,-1,mfa_textgrid_phone
3.400000,3.450000,IH0,indigo,1.0,5,1,3,1,-1,mfa_textgrid_phone
3.450000,3.530000,G,indigo,1.0,5,1,4,1,-1,mfa_textgrid_phone
3.530000,3.770000,OW2,indigo,1.0,5,1,5,1,-1,mfa_textgrid_phone
3.840000,3.960000,V,violet,1.0,6,1,0,1,-1,mfa_textgrid_phone
3.960000,4.120000,AY1,violet,1.0,6,1,1,1,-1,mfa_textgrid_phone
4.120000,4.200000,L,violet,1.0,6,1,2,1,-1,mfa_textgrid_phone
4.200000,4.280000,IH0,violet,1.0,6,1,3,1,-1,mfa_textgrid_phone
4.280000,4.390000,T,violet,1.0,6,1,4,1,-1,mfa_textgrid_phone
4.640000,4.730000,N,need,1.0,7,2,0,2,-1,mfa_textgrid_phone
4.730000,4.830000,IY1,need,1.0,7,2,1,2,-1,mfa_textgrid_phone
4.830000,4.870000,D,need,1.0,7,2,2,2,-1,mfa_textgrid_phone
4.870000,4.940000,EH1,anything,1.0,8,2,0,2,-1,mfa_textgrid_phone
4.940000,4.980000,N,anything,1.0,8,2,1,2,-1,mfa_textgrid_phone
4.980000,5.040000,IY0,anything,1.0,8,2,2,2,-1,mfa_textgrid_phone
5.040000,5.120000,TH,anything,1.0,8,2,3,2,-1,mfa_textgrid_phone
5.120000,5.180000,IH2,anything,1.0,8,2,4,2,-1,mfa_textgrid_phone
5.180000,5.260000,NG,anything,1.0,8,2,5,2,-1,mfa_textgrid_phone
5.260000,5.330000,EH1,else,1.0,9,2,0,2,-1,mfa_textgrid_phone
5.330000,5.430000,L,else,1.0,9,2,1,2,-1,mfa_textgrid_phone
5.430000,5.650000,S,else,1.0,9,2,2,2,-1,mfa_textgrid_phone
