start,end,pose,phone,word,confidence,word_index,speech_region_index,phrase_index,sentence_index,source_phone,source_phone_index,alignment_reason
0.040000,0.140000,R,R,red,1.0,0,0,0,-1,R,0,mfa_textgrid_phone
0.140000,0.310000,EH1,EH1,red,1.0,0,0,0,-1,EH1,1,mfa_textgrid_phone
0.310000,0.450000,D,D,red,1.0,0,0,0,-1,D,2,mfa_textgrid_phone
0.570000,0.740000,AO1,AO1,orange,1.0,1,0,0,-1,AO1,0,mfa_textgrid_phone
0.740000,0.810000,R,R,orange,1.0,1,0,0,-1,R,1,mfa_textgrid_phone
0.810000,0.900000,AH0,AH0,orange,1.0,1,0,0,-1,AH0,2,mfa_textgrid_phone
0.900000,0.980000,N,N,orange,1.0,1,0,0,-1,N,3,mfa_textgrid_phone
0.980000,1.160000,JH,JH,orange,1.0,1,0,0,-1,JH,4,mfa_textgrid_phone
1.240000,1.380000,Y,Y,yellow,1.0,2,0,0,-1,Y,0,mfa_textgrid_phone
1.380000,1.460000,EH1,EH1,yellow,1.0,2,0,0,-1,EH1,1,mfa_textgrid_phone
1.460000,1.560000,L,L,yellow,1.0,2,0,0,-1,L,2,mfa_textgrid_phone
1.560000,1.830000,OW0,OW0,yellow,1.0,2,0,0,-1,OW0,3,mfa_textgrid_phone
1.910000,1.970000,G,G,green,1.0,3,0,0,-1,G,0,mfa_textgrid_phone
1.970000,2.080000,R,R,green,1.0,3,0,0,-1,R,1,mfa_textgrid_phone
2.080000,2.270000,IY1,IY1,green,1.0,3,0,0,-1,IY1,2,mfa_textgrid_phone
2.270000,2.410000,N,N,green,1.0,3,0,0,-1,N,3,mfa_textgrid_phone
2.530000,2.660000,B,B,blue,1.0,4,0,0,-1,B,0,mfa_textgrid_phone
2.660000,2.750000,L,L,blue,1.0,4,0,0,-1,L,1,mfa_textgrid_phone
2.750000,3.000000,UW1,UW1,blue,1.0,4,0,0,-1,UW1,2,mfa_textgrid_phone
3.170000,3.300000,IH1,IH1,indigo,1.0,5,1,1,-1,IH1,0,mfa_textgrid_phone
3.300000,3.360000,N,N,indigo,1.0,5,1,1,-1,N,1,mfa_textgrid_phone
3.360000,3.400000,D,D,indigo,1.0,5,1,1,-1,D,2,mfa_textgrid_phone
3.400000,3.450000,IH0,IH0,indigo,1.0,5,1,1,-1,IH0,3,mfa_textgrid_phone
3.450000,3.530000,G,G,indigo,1.0,5,1,1,-1,G,4,mfa_textgrid_phone
3.530000,3.770000,OW2,OW2,indigo,1.0,5,1,1,-1,OW2,5,mfa_textgrid_phone
3.840000,3.960000,V,V,violet,1.0,6,1,1,-1,V,0,mfa_textgrid_phone
3.960000,4.120000,AY1,AY1,violet,1.0,6,1,1,-1,AY1,1,mfa_textgrid_phone
4.120000,4.200000,L,L,violet,1.0,6,1,1,-1,L,2,mfa_textgrid_phone
4.200000,4.280000,IH0,IH0,violet,1.0,6,1,1,-1,IH0,3,mfa_textgrid_phone
4.280000,4.390000,T,T,violet,1.0,6,1,1,-1,T,4,mfa_textgrid_phone
4.640000,4.730000,N,N,need,1.0,7,2,2,-1,N,0,mfa_textgrid_phone
4.730000,4.830000,IY1,IY1,need,1.0,7,2,2,-1,IY1,1,mfa_textgrid_phone
4.830000,4.870000,D,D,need,1.0,7,2,2,-1,D,2,mfa_textgrid_phone
4.870000,4.940000,EH1,EH1,anything,1.0,8,2,2,-1,EH1,0,mfa_textgrid_phone
4.940000,4.980000,N,N,anything,1.0,8,2,2,-1,N,1,mfa_textgrid_phone
4.980000,5.040000,IY0,IY0,anything,1.0,8,2,2,-1,IY0,2,mfa_textgrid_phone
5.040000,5.120000,TH,TH,anything,1.0,8,2,2,-1,TH,3,mfa_textgrid_phone
5.120000,5.180000,IH2,IH2,anything,1.0,8,2,2,-1,IH2,4,mfa_textgrid_phone
5.180000,5.260000,NG,NG,anything,1.0,8,2,2,-1,NG,5,mfa_textgrid_phone
5.260000,5.330000,EH1,EH1,else,1.0,9,2,2,-1,EH1,0,mfa_textgrid_phone
5.330000,5.430000,L,L,else,1.0,9,2,2,-1,L,1,mfa_textgrid_phone
5.430000,5.650000,S,S,else,1.0,9,2,2,-1,S,2,mfa_textgrid_phone
