index,start,center,end,pose,word,word_index,phrase_index,sentence_index,strength,reason,alignment_reason,source_phone_class,mapped_to_observed_speech
0,0.427500,0.480000,0.532500,22_MBP,dominican,0,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
1,0.481500,0.549000,0.616500,03_Ee,dominican,0,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
2,0.911500,0.979000,1.046500,03_Ee,republic,1,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
3,0.976500,1.029000,1.081500,22_MBP,republic,1,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
4,1.101500,1.169000,1.236500,07_Aa,republic,1,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
5,1.541500,1.609000,1.676500,07_Aa,has,2,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
6,1.672500,1.725000,1.777500,22_MBP,beautiful,3,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
7,1.876500,1.944000,2.011500,11_Oo,beautiful,3,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
8,2.140000,2.190000,2.240000,20_FV,beautiful,3,0,0,0.960000,streaming_forced_alignment,streaming_forced_alignment_viterbi,labiodental,1
9,2.367500,2.420000,2.472500,22_MBP,beaches,4,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
10,2.471500,2.539000,2.606500,03_Ee,beaches,4,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
11,2.569500,2.617000,2.664500,14_ChJjSh,beaches,4,0,0,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
12,2.881500,2.949000,3.016500,07_Aa,and,5,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
13,3.231500,3.299000,3.366500,03_Ee,rich,6,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
14,3.339500,3.387000,3.434500,14_ChJjSh,rich,6,0,0,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
15,3.496500,3.564000,3.631500,03_Ee,history,7,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
16,5.056500,5.124000,5.191500,12_Ww-Oo-,want,8,1,1,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
17,5.111500,5.179000,5.246500,07_Aa,want,8,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
18,5.331500,5.399000,5.466500,11_Oo,to,9,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
19,5.464000,5.519000,5.574000,05_Ay,try,10,1,1,0.940000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
20,5.541500,5.609000,5.676500,07_Aa,a,11,1,1,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
21,5.711500,5.779000,5.846500,07_Aa,sandwich,12,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
22,5.871500,5.939000,6.006500,12_Ww-Oo-,sandwich,12,1,1,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
23,6.139500,6.187000,6.234500,14_ChJjSh,sandwich,12,1,1,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
