ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,04_Ih,did,0,0,0.10565,0.544228,0.49,0.598456,0.64,0.104228,0.12,1.145
1,1,11_Oo,you,1,0,0.284163,0.748625,0.67354,0.82371,1,0.108625,0.12,1.145
2,2,09_Oh,know,2,0,0.469962,0.961365,0.907137,1.01559,0.82,0.0813646,0.12,1.145
3,3,24_Tongue_Th,the,3,0,0.566141,1.07149,1.04399,1.09899,0.42,0.111489,0.12,1.145
4,4,06_Eh,the,3,0,0.627782,1.14207,1.11457,1.16957,0.74,0.102068,0.12,1.145
5,5,03_Ee,deep,4,0,0.78327,1.3201,1.26587,1.37433,0.86,0.0801028,0.12,1.145
6,6,22_MBP,deep,4,0,0.837006,1.38163,1.35413,1.40913,1,0.10163,0.12,1.145
7,7,04_Ih,dish,5,0,0.965426,1.52867,1.47444,1.5829,0.22,0.0886713,0.12,1.145
8,8,14_ChJjSh,dish,5,0,0.978177,1.54327,1.51577,1.57077,0.64,0.103271,0.12,1.145
9,9,22_MBP,pizza,6,0,1.06598,1.6438,1.61076,1.67684,1,0.0838014,0.12,1.145
10,10,04_Ih,pizza,6,0,1.11407,1.69886,1.66032,1.73741,0.68,0.0988634,0.12,1.145
11,11,07_Aa,pizza,6,0,1.18139,1.77595,1.70437,1.84753,0.86,0.0959504,0.12,1.145
12,12,07_Aa,pizza,6,0,1.25833,1.86405,1.82,1.9081,0.86,0.10405,0.12,1.145
13,13,12_Ww-Oo-,was,7,0,1.30074,1.9126,1.8851,1.9401,1,0.112604,0.12,1.145
14,14,07_Aa,was,7,0,1.35845,1.97868,1.95118,2.00618,0.86,0.0986792,0.12,1.145
15,15,04_Ih,invented,8,0,1.47255,2.10933,2.06052,2.15813,0.68,0.109327,0.12,1.145
16,16,20_FV,invented,8,0,1.51599,2.15907,2.11402,2.20412,1,-0.707805,0.15,1.145
17,17,24_Tongue_Th,invented,8,0,1.58403,2.23697,2.19567,2.27827,0.42,-0.629905,0.15,1.145
18,18,06_Eh,invented,8,0,1.6037,2.2595,2.172,2.347,0.74,-0.60738,0.15,1.145
19,19,06_Eh,invented,8,0,1.67993,2.34678,2.28671,2.40685,0.74,-0.520094,0.15,1.145
20,20,24_Tongue_Th,there,9,0,1.77056,2.45054,2.42304,2.47804,0.42,-0.416331,0.15,1.145
21,21,06_Eh,there,9,0,1.85435,2.54649,2.49017,2.6028,0.74,-0.32039,0.15,1.145
