EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,22_MBP,MBP,belarus,0,0,0,0.0295738,0.0328597,1,SimpleBudgetV1
1,14_ChJjSh,FVS,belarus,0,0,0.0578033,0.0873771,0.161311,0.741,SimpleBudgetV1
2,07_Aa,AAA,belarus,0,0,0.0430164,0.112918,0.17326,0.86,SimpleBudgetV1
3,07_Aa,AAA,belarus,0,0,0.0900656,0.130393,0.244954,0.86,SimpleBudgetV1
4,07_Aa,AAA,has,1,0,0.158623,0.178689,0.37479,0.86,SimpleBudgetV1
5,24_Tongue_Th,FVS,the,2,0,0.196393,0.208197,0.449544,0.42,SimpleBudgetV1
6,06_Eh,EEE,the,2,0,0.21941,0.240656,0.511184,0.74,SimpleBudgetV1
7,07_Aa,AAA,largest,3,0,0.260496,0.290792,0.612542,0.86,SimpleBudgetV1
8,07_Aa,AAA,largest,3,0,0.287082,0.343344,0.700473,0.86,SimpleBudgetV1
9,20_FV,FVS,forested,4,0,0.360656,0.396066,0.840801,1,SimpleBudgetV1
10,14_ChJjSh,FVS,forested,4,0,0.424098,0.456557,0.978505,0.661,SimpleBudgetV1
11,06_Eh,EEE,forested,4,0,0.407869,0.48459,0.99162,0.74,SimpleBudgetV1
12,06_Eh,EEE,forested,4,0,0.459508,0.50377,1.07031,0.74,SimpleBudgetV1
13,07_Aa,AAA,area,5,0,0.506574,0.536869,1.15938,0.86,SimpleBudgetV1
14,03_Ee,EEE,area,5,0,0.54282,0.599082,1.26878,0.86,SimpleBudgetV1
15,22_MBP,MBP,per,6,0,0.614754,0.634426,1.38798,1,SimpleBudgetV1
16,06_Eh,EEE,per,6,0,0.642623,0.685246,1.47541,0.74,SimpleBudgetV1
17,07_Aa,AAA,capita,7,0,0.705082,0.740033,1.60568,0.86,SimpleBudgetV1
18,22_MBP,MBP,capita,7,0,0.73824,0.770503,1.67638,1,SimpleBudgetV1
19,24_Tongue_Th,FVS,capita,7,0,0.753475,0.783049,1.70725,0.42,SimpleBudgetV1
20,07_Aa,AAA,capita,7,0,0.741377,0.811279,1.72517,0.86,SimpleBudgetV1
21,07_Aa,AAA,capita,7,0,0.800076,0.843093,1.82574,0.86,SimpleBudgetV1
22,04_Ih,EEE,in,8,0,0.856984,0.877049,1.9267,0.22,SimpleBudgetV1
23,06_Eh,EEE,europe,9,0,0.894689,0.924984,2.02186,0.74,SimpleBudgetV1
24,06_Eh,EEE,europe,9,0,0.926426,0.982689,2.12124,0.74,SimpleBudgetV1
25,22_MBP,MBP,europe,9,0,0.959967,0.985934,2.16211,1,SimpleBudgetV1
