EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,05_Ay,EEE,i,0,0,0.0228119,0.0570297,0.0819818,0.84,SimpleBudgetV1
1,22_MBP,MBP,might,1,0,0.0693069,0.0930693,0.166729,1,SimpleBudgetV1
2,04_Ih,EEE,might,1,0,0.10297,0.154455,0.264326,0.38,SimpleBudgetV1
3,06_Eh,EEE,consider,2,0,0.179208,0.225545,0.415602,0.74,SimpleBudgetV1
4,14_ChJjSh,FVS,consider,2,0,0.246931,0.286139,0.547359,0.661,SimpleBudgetV1
5,06_Eh,EEE,consider,2,0,0.227327,0.32,0.561998,0.74,SimpleBudgetV1
6,06_Eh,EEE,consider,2,0,0.289703,0.343168,0.649836,0.74,SimpleBudgetV1
7,04_Ih,EEE,it,3,0,0.377743,0.40198,0.800624,0.507302,SimpleBudgetV1
8,22_MBP,MBP,matthew,4,1,0.471644,0.50301,1.00078,1,SimpleBudgetV1
9,24_Tongue_Th,FVS,matthew,4,1,0.530455,0.561822,1.12156,0.42,SimpleBudgetV1
10,12_Ww-Oo-,WUH,matthew,4,1,0.552673,0.599723,1.18329,1,SimpleBudgetV1
11,22_MBP,MBP,but,5,2,0.65798,0.675089,1.3688,1,SimpleBudgetV1
12,18_Uh,AAA,but,5,2,0.688634,0.712871,1.43907,0.22,SimpleBudgetV1
13,09_Oh,OOO,no,6,2,0.759921,0.784158,1.58547,0.82,SimpleBudgetV1
14,20_FV,FVS,free,7,2,0.80198,0.825743,1.67136,1,SimpleBudgetV1
15,03_Ee,EEE,free,7,2,0.833663,0.885149,1.76489,0.86,SimpleBudgetV1
16,20_FV,FVS,food,8,2,0.90099,0.924752,1.87468,1,SimpleBudgetV1
17,11_Oo,OOO,food,8,2,0.932673,0.984158,1.96821,0.94,SimpleBudgetV1
