ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,22_MBP,morocco,0,0,0.032431,0.447134,0.41,0.484267,1,0.0871336,0.12,1.145
1,1,10_Or,morocco,0,0,0.15331,0.58554,0.538279,0.632801,0.22,0.10554,0.12,1.145
2,2,09_Oh,morocco,0,0,0.171,0.605795,0.518295,0.693295,0.82,0.085795,0.12,1.145
3,3,09_Oh,morocco,0,0,0.241759,0.686814,0.636177,0.73745,0.82,0.0868136,0.12,1.145
4,4,07_Aa,has,1,0,0.369901,0.833536,0.806036,0.861036,0.86,0.113536,0.12,1.145
5,5,24_Tongue_Th,the,2,0,0.44368,0.918013,0.890513,0.945513,0.42,0.118013,0.12,1.145
6,6,06_Eh,the,2,0,0.504515,0.987669,0.960169,1.01517,0.74,0.107669,0.12,1.145
7,7,12_Ww-Oo-,world's,3,0,0.578869,1.0728,1.03987,1.10574,1,0.112805,0.12,1.145
8,8,09_Oh,world's,3,0,0.657969,1.16337,1.10986,1.21689,0.82,0.0833743,0.12,1.145
9,9,07_Aa,largest,4,0,0.784323,1.30805,1.27001,1.34609,0.86,0.10805,0.12,1.145
10,10,07_Aa,largest,4,0,0.871108,1.40742,1.33677,1.47806,0.86,0.0874183,0.12,1.145
11,11,22_MBP,producer,5,0,1.00313,1.55859,1.51413,1.60305,1,0.118587,0.12,1.145
12,12,09_Oh,producer,5,0,1.0719,1.63732,1.58545,1.68919,0.82,0.117321,0.12,1.145
13,13,24_Tongue_Th,producer,5,0,1.13904,1.7142,1.67345,1.75496,0.42,0.114202,0.12,1.145
14,14,06_Eh,producer,5,0,1.15846,1.73643,1.64893,1.82393,0.74,0.0964332,0.12,1.145
15,15,06_Eh,producer,5,0,1.23612,1.82536,1.76978,1.88093,0.74,0.105356,0.12,1.145
16,16,09_Oh,of,6,0,1.36944,2.09868,2.07025,2.1271,0.82,0.0976005,0.12,1.29197
17,17,20_FV,of,6,0,1.39144,2.18568,2.15818,2.21318,1,0.112105,0.12,1.29197
18,18,07_Aa,saffron,7,0,1.47465,2.40889,2.36274,2.45504,0.86,0.0812612,0.12,1.38904
19,19,20_FV,saffron,7,0,1.50855,2.50544,2.46588,2.54499,1,0.105439,0.12,1.38904
20,20,07_Aa,saffron,7,0,1.56144,2.5789,2.49319,2.6646,0.86,0.0988967,0.12,1.38904
21,21,09_Oh,saffron,7,0,1.61025,2.71468,2.65963,2.76974,0.82,-0.552194,0.15,1.45005
