EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,04_Ih,EEE,i'll,0,0,0.0307988,0.080847,0.115492,0.416245,SimpleBudgetV1
1,24_Tongue_Th,FVS,take,1,0,0.100096,0.115496,0.223019,0.275614,SimpleBudgetV1
2,07_Aa,AAA,take,1,0,0.127045,0.177093,0.314616,0.86,SimpleBudgetV1
3,24_Tongue_Th,FVS,that,2,0,0.196343,0.219442,0.430108,0.42,SimpleBudgetV1
4,07_Aa,AAA,that,2,0,0.226179,0.278152,0.521705,0.86,SimpleBudgetV1
5,07_Aa,AAA,as,3,0,0.319538,0.369586,0.712863,0.94,SimpleBudgetV1
6,07_Aa,AAA,a,4,0,0.413397,0.436959,0.87965,0.86,SimpleBudgetV1
7,22_MBP,MBP,compliment,5,0,0.476805,0.518383,1.02947,1,SimpleBudgetV1
8,24_Tongue_Th,FVS,compliment,5,0,0.525313,0.563426,1.12624,0.42,SimpleBudgetV1
9,06_Eh,EEE,compliment,5,0,0.509721,0.599808,1.14775,0.74,SimpleBudgetV1
10,06_Eh,EEE,compliment,5,0,0.570356,0.622329,1.23377,0.74,SimpleBudgetV1
11,06_Eh,EEE,enjoy,6,1,0.67538,0.710953,1.43409,0.74,SimpleBudgetV1
12,03_Ee,EEE,enjoy,6,1,0.721116,0.78718,1.56026,0.86,SimpleBudgetV1
13,10_Or,OOO,your,7,1,0.835419,0.895091,1.79012,0.36,SimpleBudgetV1
14,14_ChJjSh,FVS,chips,8,1,0.903754,0.926853,1.89367,0.711526,SimpleBudgetV1
15,04_Ih,EEE,chips,8,1,0.934552,0.984601,1.98527,0.22,SimpleBudgetV1
16,22_MBP,MBP,chips,8,1,0.959576,0.982676,2.00916,1,SimpleBudgetV1
