ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,06_Eh,tehran,0,0,0.0641599,0.425929,0.39,0.461859,0.74,0.10593,0.12,1
1,1,07_Aa,tehran,0,0,0.148851,0.510621,0.443894,0.577347,0.86,0.110621,0.12,1
2,2,07_Aa,has,1,0,0.337831,0.6996,0.6721,0.7271,0.86,0.0996005,0.12,1
3,3,22_MBP,beautiful,2,0,0.431621,0.793391,0.751395,0.835386,1,0.113391,0.12,1
4,4,03_Ee,beautiful,2,0,0.493836,0.855606,0.806611,0.904601,0.86,0.095606,0.12,1
5,5,03_Ee,beautiful,2,0,0.599603,0.961373,0.873873,1.04887,0.86,0.0813725,0.12,1
6,6,20_FV,beautiful,2,0,0.649375,1.01115,0.96915,1.05314,1,0.091145,0.12,1
7,7,22_MBP,mosques,3,0,0.772251,1.13402,1.10322,1.16482,1,0.094021,0.12,1
8,8,11_Oo,mosques,3,0,0.895438,1.25721,1.19048,1.32393,0.94,0.0972079,0.12,1
9,9,07_Aa,and,4,0,1.08442,1.58619,1.55725,1.61513,0.86,0.10703,0.12,1.21611
10,10,22_MBP,bazaars,5,0,1.16888,1.81065,1.77056,1.85074,1,0.116131,0.12,1.30175
11,11,07_Aa,bazaars,5,0,1.29206,1.95065,1.86378,2.03751,0.86,0.110646,0.12,1.30175
12,12,06_Eh,enjoy,6,1,1.83245,2.224,2.18747,2.26052,0.74,0.103998,0.12,1.01651
13,13,03_Ee,enjoy,6,1,1.95564,2.34922,2.28139,2.41704,0.86,0.109218,0.12,1.01651
14,14,03_Ee,enjoy,6,1,2.0121,2.40661,2.36487,2.44835,0.86,0.086611,0.12,1.01651
15,15,10_Or,your,7,1,2.18008,2.71459,2.65152,2.77766,0.36,0.0823867,0.12,1.04639
16,16,20_FV,visit,8,1,2.28864,2.96316,2.93001,2.9963,1,0.0914419,0.12,1.07628
17,17,04_Ih,visit,8,1,2.33484,3.07435,3.03533,3.11338,0.68,0.118339,0.12,1.08625
18,18,04_Ih,visit,8,1,2.4067,3.21121,3.13749,3.28494,0.284014,0.0943556,0.12,1.10493
