ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,07_Aa,alright,0,0,0.0434115,0.567813,0.5,0.635625,0.86,0.0878126,0.09,1.78524
1,1,04_Ih,alright,0,0,0.135661,0.707812,0.630313,0.785312,0.72,0.0678125,0.09,1.78524
2,2,06_Eh,let's,1,1,0.80359,1.05344,1,1.10688,0.74,0.0534421,0.09,1
3,3,03_Ee,keep,2,1,1.00914,1.2818,1.22365,1.33994,0.86,0.0817958,0.09,1.08806
4,4,22_MBP,keep,2,1,1.06977,1.35309,1.32559,1.38059,1,0.0730898,0.09,1.1047
5,5,04_Ih,it,3,1,1.1813,1.4763,1.4485,1.50409,0.231305,0.0762969,0.09,1.1047
6,6,06_Eh,serious,4,1,1.3016,1.73402,1.68346,1.78458,0.74,0.0540242,0.09,1.33107
7,7,09_Oh,serious,4,1,1.40083,1.8661,1.7786,1.9536,0.82,0.0661019,0.09,1.33107
8,8,12_Ww-Oo-,what,5,2,1.94855,2.13786,2.11,2.16573,1,0.0578642,0.09,1.1075
9,9,07_Aa,what,5,2,2.01367,2.20998,2.1772,2.24276,0.86,0.0899816,0.09,1.1075
10,10,04_Ih,kind,6,2,2.19505,2.41085,2.35167,2.47004,0.605249,0.0508544,0.09,1.1075
11,11,09_Oh,of,7,2,2.36721,2.60153,2.57366,2.62939,0.82,0.0815287,0.09,1.1075
12,12,20_FV,of,7,2,2.39237,2.62939,2.60189,2.65689,1,0.0693922,0.09,1.1075
13,13,07_Aa,sandwich,8,2,2.48413,2.73101,2.68721,2.77481,0.86,0.0510123,0.09,1.1075
14,14,07_Aa,sandwich,8,2,2.60581,2.86578,2.77828,2.95328,0.86,0.0657775,0.09,1.1075
15,15,14_ChJjSh,sandwich,8,2,2.68034,2.94832,2.90789,2.98875,0.728882,0.068321,0.09,1.1075
16,16,07_Aa,are,9,2,2.85756,3.14459,3.10435,3.18484,0.86,0.064595,0.09,1.1075
17,17,11_Oo,you,10,2,3.06245,3.37151,3.28956,3.45346,1,-0.695367,0.15,1.1075
18,18,04_Ih,in,11,2,3.23873,3.56674,3.53887,3.5946,0.22,-0.500139,0.15,1.1075
19,19,24_Tongue_Th,the,12,2,3.32309,3.66016,3.63266,3.68766,0.42,-0.406715,0.15,1.1075
20,20,06_Eh,the,12,2,3.39264,3.73719,3.70769,3.7667,0.74,-0.32968,0.15,1.1075
21,21,22_MBP,mood,13,2,3.46944,3.82224,3.79474,3.84974,1,-0.244633,0.15,1.1075
22,22,11_Oo,mood,13,2,3.5681,3.93151,3.87232,3.9907,0.94,-0.135364,0.15,1.1075
23,23,20_FV,for,14,2,3.67219,4.04679,4.01929,4.07429,1,-0.0200849,0.15,1.1075
24,24,10_Or,for,14,2,3.74027,4.12219,4.09432,4.15005,0.270355,0.0553107,0.15,1.1075
