start,end,pose,phone,word,confidence,word_index,speech_region_index,phrase_index,sentence_index,source_phone,source_phone_index,alignment_reason
0.630000,0.760000,JH,JH,just,1.0,0,0,0,-1,JH,0,mfa_textgrid_phone
0.760000,0.870000,AH1,AH1,just,1.0,0,0,0,-1,AH1,1,mfa_textgrid_phone
0.870000,0.930000,S,S,just,1.0,0,0,0,-1,S,2,mfa_textgrid_phone
0.930000,0.960000,T,T,just,1.0,0,0,0,-1,T,3,mfa_textgrid_phone
0.960000,1.060000,S,S,sandwiches,1.0,1,0,0,-1,S,0,mfa_textgrid_phone
1.060000,1.230000,AE1,AE1,sandwiches,1.0,1,0,0,-1,AE1,1,mfa_textgrid_phone
1.230000,1.280000,M,M,sandwiches,1.0,1,0,0,-1,M,2,mfa_textgrid_phone
1.280000,1.340000,W,W,sandwiches,1.0,1,0,0,-1,W,3,mfa_textgrid_phone
1.340000,1.380000,IH0,IH0,sandwiches,1.0,1,0,0,-1,IH0,4,mfa_textgrid_phone
1.380000,1.480000,CH,CH,sandwiches,1.0,1,0,0,-1,CH,5,mfa_textgrid_phone
1.480000,1.560000,IH0,IH0,sandwiches,1.0,1,0,0,-1,IH0,6,mfa_textgrid_phone
1.560000,1.640000,Z,Z,sandwiches,1.0,1,0,0,-1,Z,7,mfa_textgrid_phone
1.640000,1.690000,AH0,AH0,and,1.0,2,0,0,-1,AH0,0,mfa_textgrid_phone
1.690000,1.730000,N,N,and,1.0,2,0,0,-1,N,1,mfa_textgrid_phone
1.730000,1.760000,D,D,and,1.0,2,0,0,-1,D,2,mfa_textgrid_phone
1.760000,1.890000,CH,CH,chips,1.0,3,0,0,-1,CH,0,mfa_textgrid_phone
1.890000,2.010000,IH1,IH1,chips,1.0,3,0,0,-1,IH1,1,mfa_textgrid_phone
2.010000,2.070000,P,P,chips,1.0,3,0,0,-1,P,2,mfa_textgrid_phone
2.070000,2.140000,S,S,chips,1.0,3,0,0,-1,S,3,mfa_textgrid_phone
2.140000,2.240000,AY1,AY1,i'm,1.0,4,0,0,-1,AY1,0,mfa_textgrid_phone
2.240000,2.310000,M,M,i'm,1.0,4,0,0,-1,M,1,mfa_textgrid_phone
2.310000,2.350000,AH0,AH0,afraid,1.0,5,0,0,-1,AH0,0,mfa_textgrid_phone
2.350000,2.480000,F,F,afraid,1.0,5,0,0,-1,F,1,mfa_textgrid_phone
2.480000,2.550000,R,R,afraid,1.0,5,0,0,-1,R,2,mfa_textgrid_phone
2.550000,2.680000,EY1,EY1,afraid,1.0,5,0,0,-1,EY1,3,mfa_textgrid_phone
2.680000,2.760000,D,D,afraid,1.0,5,0,0,-1,D,4,mfa_textgrid_phone
3.670000,3.770000,N,N,need,1.0,6,1,1,-1,N,0,mfa_textgrid_phone
3.770000,3.900000,IY1,IY1,need,1.0,6,1,1,-1,IY1,1,mfa_textgrid_phone
3.900000,3.940000,D,D,need,1.0,6,1,1,-1,D,2,mfa_textgrid_phone
3.940000,4.010000,EH1,EH1,anything,1.0,7,1,1,-1,EH1,0,mfa_textgrid_phone
4.010000,4.050000,N,N,anything,1.0,7,1,1,-1,N,1,mfa_textgrid_phone
4.050000,4.120000,IY0,IY0,anything,1.0,7,1,1,-1,IY0,2,mfa_textgrid_phone
4.120000,4.180000,TH,TH,anything,1.0,7,1,1,-1,TH,3,mfa_textgrid_phone
4.180000,4.260000,IH2,IH2,anything,1.0,7,1,1,-1,IH2,4,mfa_textgrid_phone
4.260000,4.330000,NG,NG,anything,1.0,7,1,1,-1,NG,5,mfa_textgrid_phone
4.330000,4.430000,EH1,EH1,else,1.0,8,1,1,-1,EH1,0,mfa_textgrid_phone
4.430000,4.540000,L,L,else,1.0,8,1,1,-1,L,1,mfa_textgrid_phone
4.540000,4.750000,S,S,else,1.0,8,1,1,-1,S,2,mfa_textgrid_phone
