start,end,phone,word,confidence,word_index,speech_region_index,phone_index,phrase_index,sentence_index,alignment_reason
0.630000,0.760000,JH,just,1.0,0,0,0,0,-1,mfa_textgrid_phone
0.760000,0.870000,AH1,just,1.0,0,0,1,0,-1,mfa_textgrid_phone
0.870000,0.930000,S,just,1.0,0,0,2,0,-1,mfa_textgrid_phone
0.930000,0.960000,T,just,1.0,0,0,3,0,-1,mfa_textgrid_phone
0.960000,1.060000,S,sandwiches,1.0,1,0,0,0,-1,mfa_textgrid_phone
1.060000,1.230000,AE1,sandwiches,1.0,1,0,1,0,-1,mfa_textgrid_phone
1.230000,1.280000,M,sandwiches,1.0,1,0,2,0,-1,mfa_textgrid_phone
1.280000,1.340000,W,sandwiches,1.0,1,0,3,0,-1,mfa_textgrid_phone
1.340000,1.380000,IH0,sandwiches,1.0,1,0,4,0,-1,mfa_textgrid_phone
1.380000,1.480000,CH,sandwiches,1.0,1,0,5,0,-1,mfa_textgrid_phone
1.480000,1.560000,IH0,sandwiches,1.0,1,0,6,0,-1,mfa_textgrid_phone
1.560000,1.640000,Z,sandwiches,1.0,1,0,7,0,-1,mfa_textgrid_phone
1.640000,1.690000,AH0,and,1.0,2,0,0,0,-1,mfa_textgrid_phone
1.690000,1.730000,N,and,1.0,2,0,1,0,-1,mfa_textgrid_phone
1.730000,1.760000,D,and,1.0,2,0,2,0,-1,mfa_textgrid_phone
1.760000,1.890000,CH,chips,1.0,3,0,0,0,-1,mfa_textgrid_phone
1.890000,2.010000,IH1,chips,1.0,3,0,1,0,-1,mfa_textgrid_phone
2.010000,2.070000,P,chips,1.0,3,0,2,0,-1,mfa_textgrid_phone
2.070000,2.140000,S,chips,1.0,3,0,3,0,-1,mfa_textgrid_phone
2.140000,2.240000,AY1,i'm,1.0,4,0,0,0,-1,mfa_textgrid_phone
2.240000,2.310000,M,i'm,1.0,4,0,1,0,-1,mfa_textgrid_phone
2.310000,2.350000,AH0,afraid,1.0,5,0,0,0,-1,mfa_textgrid_phone
2.350000,2.480000,F,afraid,1.0,5,0,1,0,-1,mfa_textgrid_phone
2.480000,2.550000,R,afraid,1.0,5,0,2,0,-1,mfa_textgrid_phone
2.550000,2.680000,EY1,afraid,1.0,5,0,3,0,-1,mfa_textgrid_phone
2.680000,2.760000,D,afraid,1.0,5,0,4,0,-1,mfa_textgrid_phone
3.670000,3.770000,N,need,1.0,6,1,0,1,-1,mfa_textgrid_phone
3.770000,3.900000,IY1,need,1.0,6,1,1,1,-1,mfa_textgrid_phone
3.900000,3.940000,D,need,1.0,6,1,2,1,-1,mfa_textgrid_phone
3.940000,4.010000,EH1,anything,1.0,7,1,0,1,-1,mfa_textgrid_phone
4.010000,4.050000,N,anything,1.0,7,1,1,1,-1,mfa_textgrid_phone
4.050000,4.120000,IY0,anything,1.0,7,1,2,1,-1,mfa_textgrid_phone
4.120000,4.180000,TH,anything,1.0,7,1,3,1,-1,mfa_textgrid_phone
4.180000,4.260000,IH2,anything,1.0,7,1,4,1,-1,mfa_textgrid_phone
4.260000,4.330000,NG,anything,1.0,7,1,5,1,-1,mfa_textgrid_phone
4.330000,4.430000,EH1,else,1.0,8,1,0,1,-1,mfa_textgrid_phone
4.430000,4.540000,L,else,1.0,8,1,1,1,-1,mfa_textgrid_phone
4.540000,4.750000,S,else,1.0,8,1,2,1,-1,mfa_textgrid_phone
