index,start,center,end,pose,word,word_index,phrase_index,sentence_index,strength,reason,alignment_reason,source_phone_class,mapped_to_observed_speech
0,0.129200,0.196700,0.264200,07_Aa,afghanistan,0,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
1,0.200000,0.250000,0.300000,20_FV,afghanistan,0,0,0,0.960000,streaming_forced_alignment,streaming_forced_alignment_viterbi,labiodental,1
2,0.321500,0.389000,0.456500,07_Aa,afghanistan,0,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
3,1.026500,1.094000,1.161500,07_Aa,has,1,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
4,1.241500,1.309000,1.376500,07_Aa,the,2,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
5,1.306500,1.359000,1.411500,22_MBP,biggest,3,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
6,1.516500,1.584000,1.651500,03_Ee,biggest,3,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
7,2.021500,2.089000,2.156500,07_Aa,landlocked,4,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
8,2.677500,2.730000,2.782500,22_MBP,body,5,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
9,2.761500,2.829000,2.896500,07_Aa,body,5,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
10,2.861500,2.929000,2.996500,03_Ee,body,5,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
11,2.936500,3.004000,3.071500,07_Aa,of,6,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
12,3.030000,3.080000,3.130000,20_FV,of,6,0,0,0.960000,streaming_forced_alignment,streaming_forced_alignment_viterbi,labiodental,1
13,3.111500,3.179000,3.246500,12_Ww-Oo-,water,7,0,0,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
14,3.216500,3.284000,3.351500,09_Oh,water,7,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
15,3.561500,3.629000,3.696500,03_Ee,in,8,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
16,3.826500,3.894000,3.961500,07_Aa,the,9,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
17,3.941500,4.009000,4.076500,12_Ww-Oo-,world,10,0,0,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
18,4.511500,4.579000,4.646500,06_Eh,world,10,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
19,5.077500,5.145000,5.212500,06_Eh,lake,11,1,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
20,5.127500,5.195000,5.262500,06_Eh,zarghoona,12,1,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,unknown,1
