index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,07_Aa,afghanistan,0,0,0,0.008158,0.500000,AE,0,cmu_open_vowel
1,20_FV,afghanistan,0,0,0,0.023684,0.960000,F,1,cmu_fv
2,07_Aa,afghanistan,0,0,0,0.055263,0.920000,AE,3,cmu_open_vowel
3,07_Aa,has,1,0,0,0.184211,0.920000,AE,1,cmu_open_vowel
4,07_Aa,the,2,0,0,0.250000,0.500000,AH,1,cmu_open_vowel
5,22_MBP,biggest,3,0,0,0.271930,1.000000,B,0,cmu_bilabial
6,03_Ee,biggest,3,0,0,0.289474,0.920000,IH,1,cmu_front_vowel
7,07_Aa,landlocked,4,0,0,0.388158,0.920000,AE,1,cmu_open_vowel
8,22_MBP,body,5,0,0,0.483553,1.000000,B,0,cmu_bilabial
9,07_Aa,body,5,0,0,0.503289,0.920000,AA,1,cmu_open_vowel
10,03_Ee,body,5,0,0,0.542763,0.500000,IY,3,cmu_front_vowel
11,07_Aa,of,6,0,0,0.565789,0.920000,AH,0,cmu_open_vowel
12,20_FV,of,6,0,0,0.592105,0.960000,V,1,cmu_fv
13,12_Ww-Oo-,water,7,0,0,0.615132,0.880000,W,0,cmu_w
14,09_Oh,water,7,0,0,0.634868,0.920000,AO,1,cmu_oh_vowel
15,03_Ee,in,8,0,0,0.697368,0.500000,IH,0,cmu_front_vowel
16,07_Aa,the,9,0,0,0.776316,0.500000,AH,1,cmu_open_vowel
17,12_Ww-Oo-,world,10,0,0,0.796053,0.880000,W,0,cmu_w
18,06_Eh,world,10,0,0,0.809211,0.920000,ER,1,cmu_eh_vowel
19,06_Eh,lake,11,1,0,0.868421,0.920000,EY,1,cmu_eh_vowel
20,06_Eh,zarghoona,12,1,0,0.947368,0.280000,,-1,cmu_miss_conservative_single_vowel
