start,end,phone,word,confidence,word_index,speech_region_index,phone_index,sentence_index,alignment_reason
0.610000,0.680000,HH,hello,1.0,0,0,0,-1,mfa_textgrid_phone
0.680000,0.740000,AH0,hello,1.0,0,0,1,-1,mfa_textgrid_phone
0.740000,0.810000,L,hello,1.0,0,0,2,-1,mfa_textgrid_phone
0.810000,1.170000,OW1,hello,1.0,0,0,3,-1,mfa_textgrid_phone
1.340000,1.450000,AY1,i'm,1.0,1,1,0,-1,mfa_textgrid_phone
1.450000,1.530000,M,i'm,1.0,1,1,1,-1,mfa_textgrid_phone
1.530000,1.620000,L,lana,1.0,2,1,0,-1,mfa_textgrid_phone
1.620000,1.750000,AE1,lana,1.0,2,1,1,-1,mfa_textgrid_phone
1.750000,1.810000,N,lana,1.0,2,1,2,-1,mfa_textgrid_phone
1.810000,2.060000,AH0,lana,1.0,2,1,3,-1,mfa_textgrid_phone
2.500000,2.590000,N,nice,1.0,3,2,0,-1,mfa_textgrid_phone
2.590000,2.690000,AY1,nice,1.0,3,2,1,-1,mfa_textgrid_phone
2.690000,2.820000,S,nice,1.0,3,2,2,-1,mfa_textgrid_phone
2.820000,2.890000,T,to,1.0,4,2,0,-1,mfa_textgrid_phone
2.890000,2.930000,IH0,to,1.0,4,2,1,-1,mfa_textgrid_phone
2.930000,3.010000,M,meet,1.0,5,2,0,-1,mfa_textgrid_phone
3.010000,3.130000,IY1,meet,1.0,5,2,1,-1,mfa_textgrid_phone
3.130000,3.160000,T,meet,1.0,5,2,2,-1,mfa_textgrid_phone
3.160000,3.280000,Y,you,1.0,6,2,0,-1,mfa_textgrid_phone
3.280000,3.420000,UW1,you,1.0,6,2,1,-1,mfa_textgrid_phone
